库位编号,原材料编号,箱子类型,列(x),层(z),取货时间(s),送货时间(s),单次出库时间(s)
08_01_14_02,B6T0000001944,E1,14,1,2.0000000000000004,2.607196401799101,10.6071964017991
09_01_14_01,B6T0000001944,E1,14,1,2.0000000000000004,2.607196401799101,10.6071964017991
09_01_14_02,B6T0000001944,E1,14,1,2.0000000000000004,2.607196401799101,10.6071964017991
10_01_14_01,B6T0000001944,E1,14,1,2.0000000000000004,2.607196401799101,10.6071964017991
10_01_14_02,B6T0000001944,E1,14,1,2.0000000000000004,2.607196401799101,10.6071964017991
11_01_14_01,B6T0000001944,E1,14,1,2.0000000000000004,2.607196401799101,10.6071964017991
11_01_14_02,B6T0000001944,E1,14,1,2.0000000000000004,2.607196401799101,10.6071964017991
12_01_14_01,B6T0000001944,E1,14,1,2.0000000000000004,2.607196401799101,10.6071964017991
12_01_14_02,B6T0000001944,E1,14,1,2.0000000000000004,2.607196401799101,10.6071964017991
13_01_14_01,B6T0000001944,E1,14,1,2.0000000000000004,2.607196401799101,10.6071964017991
13_01_14_02,B6T0000001944,E1,14,1,2.0000000000000004,2.607196401799101,10.6071964017991
14_01_14_01,B6T0000001944,E1,14,1,2.0000000000000004,2.607196401799101,10.6071964017991
14_01_14_02,B6T0000001944,E1,14,1,2.0000000000000004,2.607196401799101,10.6071964017991
01_03_13_01,B6T0000001944,E1,13,3,2.4,3.122938530734633,11.522938530734633
02_03_13_01,B6T0000001774,E1,13,3,2.4,3.122938530734633,11.522938530734633
02_03_13_02,B6T0000001774,E1,13,3,2.4,3.122938530734633,11.522938530734633
03_03_13_01,B6T0000001774,E1,13,3,2.4,3.122938530734633,11.522938530734633
03_03_13_02,B6T0000001774,E1,13,3,2.4,3.122938530734633,11.522938530734633
04_03_13_01,B6T0000001774,E1,13,3,2.4,3.122938530734633,11.522938530734633
04_03_13_02,B6T0000001774,E1,13,3,2.4,3.122938530734633,11.522938530734633
05_03_13_01,B6T0000001774,E1,13,3,2.4,3.122938530734633,11.522938530734633
05_03_13_02,B6T0000001774,E1,13,3,2.4,3.122938530734633,11.522938530734633
06_03_13_01,B6T0000001774,E1,13,3,2.4,3.122938530734633,11.522938530734633
06_03_13_02,B6T0000001774,E1,13,3,2.4,3.122938530734633,11.522938530734633
07_03_13_01,B6T0000001774,E1,13,3,2.4,3.122938530734633,11.522938530734633
07_03_13_02,B6T0000001774,E1,13,3,2.4,3.122938530734633,11.522938530734633
08_03_13_01,B6T0000001774,E1,13,3,2.4,3.122938530734633,11.522938530734633
08_03_13_02,B6T0000001774,E1,13,3,2.4,3.122938530734633,11.522938530734633
09_03_13_01,B6T0000001774,E1,13,3,2.4,3.122938530734633,11.522938530734633
10_03_13_01,B6T0000001959,E1,13,3,2.4,3.122938530734633,11.522938530734633
10_03_13_02,B6T0000001959,E1,13,3,2.4,3.122938530734633,11.522938530734633
11_03_13_01,B6T0000001959,E1,13,3,2.4,3.122938530734633,11.522938530734633
11_03_13_02,B6T0000001959,E1,13,3,2.4,3.122938530734633,11.522938530734633
12_03_13_01,B6T0000001959,E1,13,3,2.4,3.122938530734633,11.522938530734633
12_03_13_02,B6T0000001959,E1,13,3,2.4,3.122938530734633,11.522938530734633
13_03_13_01,B6T0000001959,E1,13,3,2.4,3.122938530734633,11.522938530734633
13_03_13_02,B6T0000001959,E1,13,3,2.4,3.122938530734633,11.522938530734633
14_03_13_01,B6T0000001959,E1,13,3,2.4,3.122938530734633,11.522938530734633
14_03_13_02,B6T0000001959,E1,13,3,2.4,3.122938530734633,11.522938530734633
01_05_12_01,B6T0000001771,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
01_05_12_02,B6T0000001771,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
02_05_12_01,B6T0000001771,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
02_05_12_02,B6T0000001771,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
03_05_12_01,B6T0000001771,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
03_05_12_02,B6T0000001771,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
04_05_12_01,B6T0000001771,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
04_05_12_02,B6T0000001771,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
05_05_12_01,B6T0000001771,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
05_05_12_02,B6T0000001771,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
06_05_12_01,B6T0000001771,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
06_05_12_02,B6T0000001771,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
07_05_12_01,B6T0000001771,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
07_05_12_02,B6T0000001771,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
08_05_12_01,B6T0000001771,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
08_05_12_02,B6T0000001771,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
09_05_12_01,B6T0000001771,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
09_05_12_02,B6T0000001771,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
10_05_12_01,B6T0000001942,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
10_05_12_02,B6T0000001942,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
11_05_12_01,B6T0000001942,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
11_05_12_02,B6T0000001942,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
12_05_12_01,B6T0000001942,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
12_05_12_02,B6T0000001942,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
13_05_12_01,B6T0000001942,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
13_05_12_02,B6T0000001942,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
14_05_12_01,B6T0000001942,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
14_05_12_02,B6T0000001942,E1,12,5,2.8000000000000003,3.6386806596701655,12.438680659670165
01_07_11_01,B6T0000001942,E1,11,7,3.2,4.1544227886056975,13.354422788605698
01_07_11_02,B6T0000001942,E1,11,7,3.2,4.1544227886056975,13.354422788605698
02_07_11_01,B6T0000001942,E1,11,7,3.2,4.1544227886056975,13.354422788605698
02_07_11_02,B6T0000001942,E1,11,7,3.2,4.1544227886056975,13.354422788605698
03_07_11_01,B6T0000001942,E1,11,7,3.2,4.1544227886056975,13.354422788605698
03_07_11_02,B6T0000001942,E1,11,7,3.2,4.1544227886056975,13.354422788605698
04_07_11_01,B6T0000001942,E1,11,7,3.2,4.1544227886056975,13.354422788605698
04_07_11_02,B6T0000001942,E1,11,7,3.2,4.1544227886056975,13.354422788605698
05_07_11_01,B6T0000001942,E1,11,7,3.2,4.1544227886056975,13.354422788605698
05_07_11_02,B6T0000001942,E1,11,7,3.2,4.1544227886056975,13.354422788605698
06_07_11_01,B6T0000001942,E1,11,7,3.2,4.1544227886056975,13.354422788605698
07_07_11_01,B6T0000001899,E1,11,7,3.2,4.1544227886056975,13.354422788605698
07_07_11_02,B6T0000001899,E1,11,7,3.2,4.1544227886056975,13.354422788605698
08_07_11_01,B6T0000001899,E1,11,7,3.2,4.1544227886056975,13.354422788605698
08_07_11_02,B6T0000001899,E1,11,7,3.2,4.1544227886056975,13.354422788605698
09_07_11_01,B6T0000001899,E1,11,7,3.2,4.1544227886056975,13.354422788605698
09_07_11_02,B6T0000001899,E1,11,7,3.2,4.1544227886056975,13.354422788605698
10_07_11_01,B6T0000001899,E1,11,7,3.2,4.1544227886056975,13.354422788605698
10_07_11_02,B6T0000001899,E1,11,7,3.2,4.1544227886056975,13.354422788605698
11_07_11_01,B6T0000001899,E1,11,7,3.2,4.1544227886056975,13.354422788605698
11_07_11_02,B6T0000001899,E1,11,7,3.2,4.1544227886056975,13.354422788605698
12_07_11_01,B6T0000001469,E1,11,7,3.2,4.1544227886056975,13.354422788605698
12_07_11_02,B6T0000001469,E1,11,7,3.2,4.1544227886056975,13.354422788605698
13_07_11_01,B6T0000001469,E1,11,7,3.2,4.1544227886056975,13.354422788605698
13_07_11_02,B6T0000001469,E1,11,7,3.2,4.1544227886056975,13.354422788605698
14_07_11_01,B6T0000001469,E1,11,7,3.2,4.1544227886056975,13.354422788605698
14_07_11_02,B6T0000001469,E1,11,7,3.2,4.1544227886056975,13.354422788605698
01_09_10_01,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
01_09_10_02,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
02_09_10_01,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
02_09_10_02,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
03_09_10_01,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
03_09_10_02,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
04_09_10_01,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
04_09_10_02,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
05_09_10_01,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
05_09_10_02,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
06_09_10_01,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
06_09_10_02,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
07_09_10_01,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
07_09_10_02,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
08_09_10_01,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
08_09_10_02,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
09_09_10_01,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
09_09_10_02,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
10_09_10_01,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
10_09_10_02,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
11_09_10_01,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
11_09_10_02,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
12_09_10_01,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
12_09_10_02,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
13_09_10_01,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
13_09_10_02,B6T0000000678,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
14_09_10_01,B6T0000000478,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
14_09_10_02,B6T0000000478,E3,10,9,3.7333333333333334,4.842578710644678,14.575912043978011
01_10_09_01,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
01_10_09_02,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
02_10_09_01,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
02_10_09_02,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
03_10_09_01,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
03_10_09_02,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
04_10_09_01,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
04_10_09_02,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
05_10_09_01,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
05_10_09_02,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
06_10_09_01,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
06_10_09_02,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
07_10_09_01,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
07_10_09_02,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
08_10_09_01,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
08_10_09_02,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
09_10_09_01,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
09_10_09_02,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
10_10_09_01,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
10_10_09_02,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
11_10_09_01,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
11_10_09_02,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
12_10_09_01,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
12_10_09_02,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
13_10_09_01,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
13_10_09_02,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
14_10_09_01,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
14_10_09_02,B6T0000000478,E3,9,10,4.133333333333334,5.358320839580211,15.491654172913545
01_11_08_01,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
01_11_08_02,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
02_11_08_01,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
02_11_08_02,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
03_11_08_01,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
03_11_08_02,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
04_11_08_01,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
04_11_08_02,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
05_11_08_01,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
05_11_08_02,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
06_11_08_01,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
06_11_08_02,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
07_11_08_01,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
07_11_08_02,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
08_11_08_01,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
08_11_08_02,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
09_11_08_01,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
09_11_08_02,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
10_11_08_01,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
10_11_08_02,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
11_11_08_01,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
11_11_08_02,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
12_11_08_01,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
12_11_08_02,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
13_11_08_01,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
13_11_08_02,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
14_11_08_01,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
14_11_08_02,B6T0000000478,E3,8,11,4.533333333333333,5.874062968515743,16.407396301849076
01_12_07_01,B6T0000000478,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
01_12_07_02,B6T0000000478,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
02_12_07_01,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
02_12_07_02,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
03_12_07_01,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
03_12_07_02,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
04_12_07_01,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
04_12_07_02,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
05_12_07_01,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
05_12_07_02,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
06_12_07_01,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
06_12_07_02,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
07_12_07_01,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
07_12_07_02,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
08_12_07_01,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
08_12_07_02,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
09_12_07_01,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
09_12_07_02,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
10_12_07_01,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
10_12_07_02,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
11_12_07_01,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
11_12_07_02,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
12_12_07_01,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
12_12_07_02,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
13_12_07_01,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
13_12_07_02,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
14_12_07_01,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
14_12_07_02,B6T0000001101,E3,7,12,4.933333333333334,6.389805097451275,17.32313843078461
01_13_06_01,B6T0000001101,E3,6,13,5.333333333333333,6.905547226386807,18.23888055972014
01_13_06_02,B6T0000001101,E3,6,13,5.333333333333333,6.905547226386807,18.23888055972014
02_13_06_01,B6T0000001101,E3,6,13,5.333333333333333,6.905547226386807,18.23888055972014
02_13_06_02,B6T0000001101,E3,6,13,5.333333333333333,6.905547226386807,18.23888055972014
03_13_06_01,B6T0000001101,E3,6,13,5.333333333333333,6.905547226386807,18.23888055972014
03_13_06_02,B6T0000001101,E3,6,13,5.333333333333333,6.905547226386807,18.23888055972014
04_13_06_01,B6T0000001101,E3,6,13,5.333333333333333,6.905547226386807,18.23888055972014
04_13_06_02,B6T0000001101,E3,6,13,5.333333333333333,6.905547226386807,18.23888055972014
05_13_06_01,B6T0000001101,E3,6,13,5.333333333333333,6.905547226386807,18.23888055972014
05_13_06_02,B6T0000001101,E3,6,13,5.333333333333333,6.905547226386807,18.23888055972014
06_13_06_01,B6T0000001101,E3,6,13,5.333333333333333,6.905547226386807,18.23888055972014
06_13_06_02,B6T0000001101,E3,6,13,5.333333333333333,6.905547226386807,18.23888055972014
07_13_06_01,B6T0000001101,E3,6,13,5.333333333333333,6.905547226386807,18.23888055972014
07_13_06_02,B6T0000001101,E3,6,13,5.333333333333333,6.905547226386807,18.23888055972014
08_13_06_01,B6T0000001101,E3,6,13,5.333333333333333,6.905547226386807,18.23888055972014
08_13_06_02,B6T0000001101,E3,6,13,5.333333333333333,6.905547226386807,18.23888055972014
09_13_06_01,B6T0000001101,E3,6,13,5.333333333333333,6.905547226386807,18.23888055972014
09_13_06_02,B6T0000001101,E3,6,13,5.333333333333333,6.905547226386807,18.23888055972014
10_13_06_01,B6T0000001101,E3,6,13,5.333333333333333,6.905547226386807,18.23888055972014
10_13_06_02,B6T0000001101,E3,6,13,5.333333333333333,6.905547226386807,18.23888055972014
11_13_06_01,B6T0000001101,E3,6,13,5.333333333333333,6.905547226386807,18.23888055972014
