订单号,原材料号,到达时间(s),消耗占比,列坐标,层坐标,货架号,巷道号,单程时间(s),总运输时间(s),开始时刻(s),完成时刻(s),流动时间(s),策略
824,B6T0000001427,203700.0,0.1296,4,4,9,5,15.0,36.0,203757.0,203778.0,78.0,SPT
825,B6T0000001427,203700.0,0.1296,4,4,10,5,15.0,36.0,203793.0,203814.0,114.0,SPT
826,B6T0000001427,203700.0,0.1296,4,4,10,5,15.0,36.0,203829.0,203850.0,150.0,SPT
212,B6T0000000581,203400.0,0.27,1,16,10,5,47.99999999999999,102.0,203898.0,203952.0,552.0,SPT
3254,B6T0000001694,207180.0,0.0152,38,4,10,5,83.0,172.0,207263.0,207352.0,172.0,SPT
3255,B6T0000001694,207180.0,0.0152,38,4,10,5,83.0,172.0,207435.0,207524.0,344.0,SPT
3453,B6T0000001361,210840.0,0.0126,43,8,10,5,101.0,208.0,210941.0,211048.0,208.0,SPT
3452,B6T0000001361,210840.0,0.0126,43,8,10,5,101.0,208.0,211149.0,211256.0,416.0,SPT
3724,B6T0000000936,213780.0,0.0105,50,21,9,5,166.0,338.0,213946.0,214118.0,338.0,SPT
3725,B6T0000000936,213780.0,0.0105,50,21,9,5,166.0,338.0,214284.0,214456.0,676.0,SPT
1460,B6T0000000897,219840.0,0.0684,6,21,9,5,78.00000000000001,162.00000000000003,219918.0,220002.0,162.0,SPT
1459,B6T0000000897,219840.0,0.0684,6,21,9,5,78.00000000000001,162.00000000000003,220080.0,220164.0,324.0,SPT
1458,B6T0000000897,219840.0,0.0684,6,21,10,5,78.00000000000001,162.00000000000003,220242.0,220326.0,486.0,SPT
1457,B6T0000000897,219840.0,0.0684,6,21,10,5,78.00000000000001,162.00000000000003,220404.0,220488.0,648.0,SPT
2125,B6T0000001478,223260.0,0.0392,13,2,10,5,29.0,64.0,223289.0,223324.0,64.0,SPT
2126,B6T0000001478,223260.0,0.0392,13,2,10,5,29.0,64.0,223353.0,223388.0,128.0,SPT
3264,B6T0000000268,228480.0,0.015,31,43,10,5,216.50000000000009,439.00000000000017,228696.5,228919.0,439.0,SPT
3265,B6T0000000268,228480.0,0.015,31,43,10,5,216.50000000000009,439.00000000000017,229135.5,229358.0,878.0,SPT
691,B6T0000001180,258660.0,0.1614,10,10,10,5,42.0,90.0,258702.0,258750.0,90.0,SPT
689,B6T0000001180,258660.0,0.1614,10,10,10,5,42.0,90.0,258792.0,258840.0,180.0,SPT
2253,B6T0000001205,258660.0,0.0353,18,18,9,5,90.0,186.0,258930.0,259026.0,366.0,SPT
2252,B6T0000001205,258660.0,0.0353,18,18,9,5,90.0,186.0,259116.0,259212.0,552.0,SPT
160,B6T0000000810,259200.0,0.3397,2,14,10,5,41.99999999999999,89.99999999999999,259254.0,259302.0,102.0,SPT
169,B6T0000000810,259200.0,0.3397,1,15,9,5,43.99999999999999,94.0,259346.0,259396.0,196.0,SPT
2251,B6T0000001205,258660.0,0.0353,18,18,10,5,90.0,186.0,259486.0,259582.0,922.0,SPT
261,B6T0000001466,259560.0,0.2415,2,4,9,5,11.0,28.0,259593.0,259610.0,50.0,SPT
262,B6T0000001466,259560.0,0.2415,2,4,9,5,11.0,28.0,259621.0,259638.0,78.0,SPT
264,B6T0000001466,259560.0,0.2415,2,4,10,5,11.0,28.0,259649.0,259666.0,106.0,SPT
265,B6T0000001466,259560.0,0.2415,2,4,10,5,11.0,28.0,259677.0,259694.0,134.0,SPT
2295,B6T0000001477,259680.0,0.0343,15,2,10,5,33.0,72.0,259727.0,259766.0,86.0,SPT
2294,B6T0000001477,259680.0,0.0343,15,2,10,5,33.0,72.0,259799.0,259838.0,158.0,SPT
2250,B6T0000001205,258660.0,0.0353,18,18,10,5,90.0,186.0,259928.0,260024.0,1364.0,SPT
3092,B6T0000000969,260460.0,0.0177,34,16,10,5,114.0,234.0,260574.0,260694.0,234.0,SPT
3091,B6T0000000969,260460.0,0.0177,34,16,10,5,114.0,234.0,260808.0,260928.0,468.0,SPT
276,B6T0000000305,260580.0,0.2304,3,43,10,5,160.50000000000009,327.00000000000017,261088.5,261255.0,675.0,SPT
277,B6T0000000305,260580.0,0.2304,3,43,10,5,160.50000000000009,327.00000000000017,261415.5,261582.0,1002.0,SPT
1621,B6T0000001083,261420.0,0.0602,20,9,9,5,58.0,122.0,261640.0,261704.0,284.0,SPT
1613,B6T0000001083,261420.0,0.0602,20,9,9,5,58.0,122.0,261762.0,261826.0,406.0,SPT
1611,B6T0000001083,261420.0,0.0602,20,9,10,5,58.0,122.0,261884.0,261948.0,528.0,SPT
3557,B6T0000000429,261600.0,0.0115,23,42,10,5,196.00000000000009,398.0000000000001,262144.0,262346.0,746.0,SPT
2663,B6T0000001882,261960.0,0.024,20,8,9,5,55.0,116.0,262401.0,262462.0,502.0,SPT
2660,B6T0000001882,261960.0,0.024,20,8,9,5,55.0,116.0,262517.0,262578.0,618.0,SPT
3556,B6T0000000429,261600.0,0.0115,23,42,10,5,196.00000000000009,398.0000000000001,262774.0,262976.0,1376.0,SPT
3418,B6T0000000124,260700.0,0.0128,38,43,10,5,230.50000000000009,467.00000000000017,263206.5,263443.0,2743.0,SPT
3419,B6T0000000124,260700.0,0.0128,38,43,10,5,230.50000000000009,467.00000000000017,263673.5,263910.0,3210.0,SPT
3074,B6T0000001204,267000.0,0.0181,17,32,9,5,144.00000000000003,294.00000000000006,267144.0,267294.0,294.0,SPT
3073,B6T0000001204,267000.0,0.0181,17,32,9,5,144.00000000000003,294.00000000000006,267438.0,267588.0,588.0,SPT
3075,B6T0000001204,267000.0,0.0181,17,32,10,5,144.00000000000003,294.00000000000006,267732.0,267882.0,882.0,SPT
3139,B6T0000000039,270240.0,0.0168,27,44,9,5,213.50000000000009,433.00000000000017,270453.5,270673.0,433.0,SPT
3037,B6T0000000275,278100.0,0.0185,20,48,10,5,219.50000000000009,445.00000000000017,278319.5,278545.0,445.0,SPT
3038,B6T0000000275,278100.0,0.0185,20,48,10,5,219.50000000000009,445.00000000000017,278764.5,278990.0,890.0,SPT
3375,B6T0000000638,285180.0,0.0134,41,18,9,5,136.0,278.0,285316.0,285458.0,278.0,SPT
3374,B6T0000000638,285180.0,0.0134,41,18,9,5,136.0,278.0,285594.0,285736.0,556.0,SPT
577,B6T0000001238,286080.0,0.1832,3,16,9,5,51.99999999999999,110.0,286132.0,286190.0,110.0,SPT
571,B6T0000001238,286080.0,0.1832,3,16,9,5,51.99999999999999,110.0,286242.0,286300.0,220.0,SPT
570,B6T0000001238,286080.0,0.1832,3,16,10,5,51.99999999999999,110.0,286352.0,286410.0,330.0,SPT
1338,B6T0000000043,286500.0,0.0765,6,45,9,5,176.50000000000009,359.00000000000017,286676.5,286859.0,359.0,SPT
1337,B6T0000000043,286500.0,0.0765,6,45,9,5,176.50000000000009,359.00000000000017,287035.5,287218.0,718.0,SPT
2077,B6T0000001546,286860.0,0.0406,11,4,9,5,29.0,64.0,287247.0,287282.0,422.0,SPT
2076,B6T0000001546,286860.0,0.0406,11,4,9,5,29.0,64.0,287311.0,287346.0,486.0,SPT
2075,B6T0000001546,286860.0,0.0406,11,4,10,5,29.0,64.0,287375.0,287410.0,550.0,SPT
2074,B6T0000001546,286860.0,0.0406,11,4,10,5,29.0,64.0,287439.0,287474.0,614.0,SPT
2108,B6T0000000611,287400.0,0.0395,2,32,9,5,114.00000000000004,234.00000000000009,287588.0,287708.0,308.0,SPT
2112,B6T0000000611,287400.0,0.0395,2,32,9,5,114.00000000000004,234.00000000000009,287822.0,287942.0,542.0,SPT
2106,B6T0000000611,287400.0,0.0395,2,32,10,5,114.00000000000004,234.00000000000009,288056.0,288176.0,776.0,SPT
2111,B6T0000000611,287400.0,0.0395,2,32,10,5,114.00000000000004,234.00000000000009,288290.0,288410.0,1010.0,SPT
1336,B6T0000000043,286500.0,0.0765,6,45,10,5,176.50000000000009,359.00000000000017,288586.5,288769.0,2269.0,SPT
1335,B6T0000000043,286500.0,0.0765,6,45,10,5,176.50000000000009,359.00000000000017,288945.5,289128.0,2628.0,SPT
2999,B6T0000000956,289680.0,0.019,21,27,9,5,132.0,270.0,289812.0,289950.0,270.0,SPT
3000,B6T0000000956,289680.0,0.019,21,27,9,5,132.0,270.0,290082.0,290220.0,540.0,SPT
2998,B6T0000000956,289680.0,0.019,21,27,10,5,132.0,270.0,290352.0,290490.0,810.0,SPT
464,B6T0000001382,295740.0,0.1892,4,2,9,5,11.0,28.0,295751.0,295768.0,28.0,SPT
463,B6T0000001382,295740.0,0.1892,4,2,9,5,11.0,28.0,295779.0,295796.0,56.0,SPT
462,B6T0000001382,295740.0,0.1892,4,2,10,5,11.0,28.0,295807.0,295824.0,84.0,SPT
461,B6T0000001382,295740.0,0.1892,4,2,10,5,11.0,28.0,295835.0,295852.0,112.0,SPT
2537,B6T0000001134,301020.0,0.027,5,35,9,5,132.00000000000006,270.0000000000001,301152.0,301290.0,270.0,SPT
2538,B6T0000001134,301020.0,0.027,5,35,9,5,132.00000000000006,270.0000000000001,301422.0,301560.0,540.0,SPT
2539,B6T0000001134,301020.0,0.027,5,35,10,5,132.00000000000006,270.0000000000001,301692.0,301830.0,810.0,SPT
1216,B6T0000000577,301800.0,0.0912,1,23,9,5,76.00000000000001,158.00000000000003,301906.0,301988.0,188.0,SPT
1212,B6T0000000577,301800.0,0.0912,1,23,9,5,76.00000000000001,158.00000000000003,302064.0,302146.0,346.0,SPT
1213,B6T0000000577,301800.0,0.0912,1,23,10,5,76.00000000000001,158.00000000000003,302222.0,302304.0,504.0,SPT
1223,B6T0000000577,301800.0,0.0912,1,23,10,5,76.00000000000001,158.00000000000003,302380.0,302462.0,662.0,SPT
332,B6T0000000139,301980.0,0.2024,1,45,9,5,166.50000000000009,339.00000000000017,302628.5,302801.0,821.0,SPT
337,B6T0000000139,301980.0,0.2024,1,45,9,5,166.50000000000009,339.00000000000017,302967.5,303140.0,1160.0,SPT
336,B6T0000000139,301980.0,0.2024,1,45,10,5,166.50000000000009,339.00000000000017,303306.5,303479.0,1499.0,SPT
335,B6T0000000139,301980.0,0.2024,1,45,10,5,166.50000000000009,339.00000000000017,303645.5,303818.0,1838.0,SPT
1527,B6T0000000228,301560.0,0.0662,10,43,9,5,174.50000000000009,355.00000000000017,303992.5,304173.0,2613.0,SPT
1521,B6T0000000228,301560.0,0.0662,10,43,9,5,174.50000000000009,355.00000000000017,304347.5,304528.0,2968.0,SPT
3161,B6T0000000924,304260.0,0.0164,35,17,9,5,120.0,246.0,304648.0,304774.0,514.0,SPT
3162,B6T0000000924,304260.0,0.0164,35,17,9,5,120.0,246.0,304894.0,305020.0,760.0,SPT
3160,B6T0000000924,304260.0,0.0164,35,17,10,5,120.0,246.0,305140.0,305266.0,1006.0,SPT
1519,B6T0000000228,301560.0,0.0662,10,43,10,5,174.50000000000009,355.00000000000017,305440.5,305621.0,4061.0,SPT
1522,B6T0000000228,301560.0,0.0662,10,43,10,5,174.50000000000009,355.00000000000017,305795.5,305976.0,4416.0,SPT
3350,B6T0000000064,307500.0,0.0136,35,43,10,5,224.50000000000009,455.00000000000017,307724.5,307955.0,455.0,SPT
1151,B6T0000000245,307800.0,0.0931,5,45,9,5,174.50000000000009,355.00000000000017,308129.5,308310.0,510.0,SPT
1165,B6T0000000245,307800.0,0.0931,5,45,9,5,174.50000000000009,355.00000000000017,308484.5,308665.0,865.0,SPT
1638,B6T0000001117,308580.0,0.0595,16,13,9,5,66.0,138.0,308731.0,308803.0,223.0,SPT
1633,B6T0000001117,308580.0,0.0595,16,13,9,5,66.0,138.0,308869.0,308941.0,361.0,SPT
1634,B6T0000001117,308580.0,0.0595,16,13,10,5,66.0,138.0,309007.0,309079.0,499.0,SPT
305,B6T0000001196,309060.0,0.2132,5,13,9,5,44.0,94.0,309123.0,309173.0,113.0,SPT
304,B6T0000001196,309060.0,0.2132,5,13,9,5,44.0,94.0,309217.0,309267.0,207.0,SPT
292,B6T0000001196,309060.0,0.2132,5,13,10,5,44.0,94.0,309311.0,309361.0,301.0,SPT
301,B6T0000001196,309060.0,0.2132,5,13,10,5,44.0,94.0,309405.0,309455.0,395.0,SPT
1643,B6T0000001117,308580.0,0.0595,16,13,10,5,66.0,138.0,309521.0,309593.0,1013.0,SPT
2972,B6T0000000633,308520.0,0.0195,10,37,9,5,150.00000000000006,306.0000000000001,309743.0,309899.0,1379.0,SPT
492,B6T0000001101,309720.0,0.1876,7,12,9,5,44.0,94.0,309943.0,309993.0,273.0,SPT
494,B6T0000001101,309720.0,0.1876,7,12,9,5,44.0,94.0,310037.0,310087.0,367.0,SPT
495,B6T0000001101,309720.0,0.1876,7,12,10,5,44.0,94.0,310131.0,310181.0,461.0,SPT
496,B6T0000001101,309720.0,0.1876,7,12,10,5,44.0,94.0,310225.0,310275.0,555.0,SPT
1166,B6T0000000245,307800.0,0.0931,5,45,10,5,174.50000000000009,355.00000000000017,310449.5,310630.0,2830.0,SPT
3351,B6T0000000064,307500.0,0.0136,35,43,10,5,224.50000000000009,455.00000000000017,310854.5,311085.0,3585.0,SPT
254,B6T0000000581,311400.0,0.27,9,9,9,5,36.0,78.0,311436.0,311478.0,78.0,SPT
223,B6T0000000581,311400.0,0.27,9,9,9,5,36.0,78.0,311514.0,311556.0,156.0,SPT
224,B6T0000000581,311400.0,0.27,9,9,10,5,36.0,78.0,311592.0,311634.0,234.0,SPT
225,B6T0000000581,311400.0,0.27,9,9,10,5,36.0,78.0,311670.0,311712.0,312.0,SPT
832,B6T0000001220,312720.0,0.1275,12,9,9,5,42.0,90.0,312762.0,312810.0,90.0,SPT
833,B6T0000001220,312720.0,0.1275,12,9,9,5,42.0,90.0,312852.0,312900.0,180.0,SPT
834,B6T0000001220,312720.0,0.1275,12,9,10,5,42.0,90.0,312942.0,312990.0,270.0,SPT
835,B6T0000001220,312720.0,0.1275,12,9,10,5,42.0,90.0,313032.0,313080.0,360.0,SPT
1788,B6T0000001685,313680.0,0.0539,8,5,10,5,25.0,56.0,313705.0,313736.0,56.0,SPT
1793,B6T0000001685,313680.0,0.0539,8,5,10,5,25.0,56.0,313761.0,313792.0,112.0,SPT
184,B6T0000000932,345240.0,0.3317,8,9,9,5,34.0,74.0,345274.0,345314.0,74.0,SPT
183,B6T0000000932,345240.0,0.3317,8,9,9,5,34.0,74.0,345348.0,345388.0,148.0,SPT
186,B6T0000000932,345240.0,0.3317,8,9,10,5,34.0,74.0,345422.0,345462.0,222.0,SPT
134,B6T0000000154,345600.0,0.3556,3,43,9,5,160.50000000000009,327.00000000000017,345760.5,345927.0,327.0,SPT
2381,B6T0000001895,345720.0,0.0311,15,5,10,5,39.0,84.0,345966.0,346011.0,291.0,SPT
976,B6T0000001844,345960.0,0.1128,2,8,10,5,19.0,44.0,346030.0,346055.0,95.0,SPT
971,B6T0000001844,345960.0,0.1128,2,8,10,5,19.0,44.0,346074.0,346099.0,139.0,SPT
2380,B6T0000001895,345720.0,0.0311,15,5,10,5,39.0,84.0,346138.0,346183.0,463.0,SPT
2204,B6T0000001098,345960.0,0.0365,1,34,10,5,120.00000000000004,246.00000000000009,346303.0,346429.0,469.0,SPT
2205,B6T0000001098,345960.0,0.0365,1,34,10,5,120.00000000000004,246.00000000000009,346549.0,346675.0,715.0,SPT
523,B6T0000001197,346440.0,0.1865,5,14,9,5,47.99999999999999,102.0,346723.0,346777.0,337.0,SPT
527,B6T0000001197,346440.0,0.1865,5,14,9,5,47.99999999999999,102.0,346825.0,346879.0,439.0,SPT
524,B6T0000001197,346440.0,0.1865,5,14,10,5,47.99999999999999,102.0,346927.0,346981.0,541.0,SPT
521,B6T0000001197,346440.0,0.1865,5,14,10,5,47.99999999999999,102.0,347029.0,347083.0,643.0,SPT
2465,B6T0000001299,346440.0,0.0287,11,28,9,5,116.0,238.00000000000003,347199.0,347321.0,881.0,SPT
2466,B6T0000001299,346440.0,0.0287,11,28,9,5,116.0,238.00000000000003,347437.0,347559.0,1119.0,SPT
2468,B6T0000001299,346440.0,0.0287,11,28,10,5,116.0,238.00000000000003,347675.0,347797.0,1357.0,SPT
2469,B6T0000001299,346440.0,0.0287,11,28,10,5,116.0,238.00000000000003,347913.0,348035.0,1595.0,SPT
2793,B6T0000001688,347820.0,0.0225,22,8,10,5,59.0,124.0,348094.0,348159.0,339.0,SPT
2795,B6T0000001688,347820.0,0.0225,22,8,10,5,59.0,124.0,348218.0,348283.0,463.0,SPT
953,B6T0000000445,348180.0,0.1202,10,12,9,5,50.0,106.0,348333.0,348389.0,209.0,SPT
957,B6T0000000445,348180.0,0.1202,10,12,9,5,50.0,106.0,348439.0,348495.0,315.0,SPT
958,B6T0000000445,348180.0,0.1202,10,12,10,5,50.0,106.0,348545.0,348601.0,421.0,SPT
955,B6T0000000445,348180.0,0.1202,10,12,10,5,50.0,106.0,348651.0,348707.0,527.0,SPT
1745,B6T0000001149,348240.0,0.0557,15,15,9,5,72.0,150.0,348779.0,348857.0,617.0,SPT
1746,B6T0000001149,348240.0,0.0557,15,15,9,5,72.0,150.0,348929.0,349007.0,767.0,SPT
1739,B6T0000001149,348240.0,0.0557,15,15,10,5,72.0,150.0,349079.0,349157.0,917.0,SPT
1740,B6T0000001149,348240.0,0.0557,15,15,10,5,72.0,150.0,349229.0,349307.0,1067.0,SPT
3592,B6T0000000056,347580.0,0.0112,42,44,10,5,243.50000000000009,493.00000000000017,349550.5,349800.0,2220.0,SPT
3593,B6T0000000056,347580.0,0.0112,42,44,10,5,243.50000000000009,493.00000000000017,350043.5,350293.0,2713.0,SPT
2605,B6T0000000841,352140.0,0.0257,7,34,9,5,132.00000000000006,270.0000000000001,352272.0,352410.0,270.0,SPT
2604,B6T0000000841,352140.0,0.0257,7,34,9,5,132.00000000000006,270.0000000000001,352542.0,352680.0,540.0,SPT
2606,B6T0000000841,352140.0,0.0257,7,34,10,5,132.00000000000006,270.0000000000001,352812.0,352950.0,810.0,SPT
2607,B6T0000000841,352140.0,0.0257,7,34,10,5,132.00000000000006,270.0000000000001,353082.0,353220.0,1080.0,SPT
107,B6T0000000261,375420.0,0.4826,1,43,9,5,156.50000000000009,319.00000000000017,375576.5,375739.0,319.0,SPT
106,B6T0000000261,375420.0,0.4826,1,43,9,5,156.50000000000009,319.00000000000017,375895.5,376058.0,638.0,SPT
3072,B6T0000001373,375840.0,0.0182,31,3,10,5,67.0,140.0,376125.0,376198.0,358.0,SPT
3071,B6T0000001373,375840.0,0.0182,31,3,10,5,67.0,140.0,376265.0,376338.0,498.0,SPT
97,B6T0000000261,375420.0,0.4826,1,43,10,5,156.50000000000009,319.00000000000017,376494.5,376657.0,1237.0,SPT
105,B6T0000000261,375420.0,0.4826,1,43,10,5,156.50000000000009,319.00000000000017,376813.5,376976.0,1556.0,SPT
912,B6T0000000411,378000.0,0.1258,6,15,9,5,53.99999999999999,114.0,378054.0,378114.0,114.0,SPT
914,B6T0000000411,378000.0,0.1258,6,15,9,5,53.99999999999999,114.0,378168.0,378228.0,228.0,SPT
921,B6T0000000411,378000.0,0.1258,6,15,10,5,53.99999999999999,114.0,378282.0,378342.0,342.0,SPT
2768,B6T0000001992,382680.0,0.0227,25,2,10,5,53.0,112.0,382733.0,382792.0,112.0,SPT
2769,B6T0000001992,382680.0,0.0227,25,2,10,5,53.0,112.0,382845.0,382904.0,224.0,SPT
2968,B6T0000000301,391740.0,0.0195,21,46,9,5,211.50000000000009,429.00000000000017,391951.5,392169.0,429.0,SPT
2970,B6T0000000301,391740.0,0.0195,21,46,9,5,211.50000000000009,429.00000000000017,392380.5,392598.0,858.0,SPT
2969,B6T0000000301,391740.0,0.0195,21,46,10,5,211.50000000000009,429.00000000000017,392809.5,393027.0,1287.0,SPT
3460,B6T0000000167,395280.0,0.0123,39,43,10,5,232.50000000000009,471.00000000000017,395512.5,395751.0,471.0,SPT
3461,B6T0000000167,395280.0,0.0123,39,43,10,5,232.50000000000009,471.00000000000017,395983.5,396222.0,942.0,SPT
2236,B6T0000001823,400020.0,0.0358,11,8,10,5,37.0,80.0,400057.0,400100.0,80.0,SPT
2237,B6T0000001823,400020.0,0.0358,11,8,10,5,37.0,80.0,400137.0,400180.0,160.0,SPT
2391,B6T0000001989,400320.0,0.0308,17,2,9,5,37.0,80.0,400357.0,400400.0,80.0,SPT
2179,B6T0000000571,400440.0,0.0371,2,33,9,5,118.00000000000004,242.00000000000009,400558.0,400682.0,242.0,SPT
2182,B6T0000000571,400440.0,0.0371,2,33,9,5,118.00000000000004,242.00000000000009,400800.0,400924.0,484.0,SPT
2178,B6T0000000571,400440.0,0.0371,2,33,10,5,118.00000000000004,242.00000000000009,401042.0,401166.0,726.0,SPT
2180,B6T0000000571,400440.0,0.0371,2,33,10,5,118.00000000000004,242.00000000000009,401284.0,401408.0,968.0,SPT
3484,B6T0000001371,401700.0,0.0122,46,6,10,5,103.0,212.0,401803.0,401912.0,212.0,SPT
3485,B6T0000001371,401700.0,0.0122,46,6,10,5,103.0,212.0,402015.0,402124.0,424.0,SPT
3145,B6T0000001777,402180.0,0.0167,34,4,9,5,75.0,156.0,402255.0,402336.0,156.0,SPT
3146,B6T0000001777,402180.0,0.0167,34,4,9,5,75.0,156.0,402411.0,402492.0,312.0,SPT
3147,B6T0000001777,402180.0,0.0167,34,4,10,5,75.0,156.0,402567.0,402648.0,468.0,SPT
2596,B6T0000000683,431400.0,0.026,16,25,9,5,114.0,234.0,431514.0,431634.0,234.0,SPT
2597,B6T0000000683,431400.0,0.026,16,25,9,5,114.0,234.0,431748.0,431868.0,468.0,SPT
2599,B6T0000000683,431400.0,0.026,16,25,10,5,114.0,234.0,431982.0,432102.0,702.0,SPT
865,B6T0000000001,431940.0,0.1272,1,47,9,5,176.50000000000009,359.00000000000017,432278.5,432461.0,521.0,SPT
2593,B6T0000001442,432360.0,0.0262,21,1,9,5,43.0,92.0,432504.0,432553.0,193.0,SPT
2594,B6T0000001442,432360.0,0.0262,21,1,9,5,43.0,92.0,432596.0,432645.0,285.0,SPT
2590,B6T0000001442,432360.0,0.0262,21,1,10,5,43.0,92.0,432688.0,432737.0,377.0,SPT
33,B6T0000001104,432660.0,0.8431,4,9,10,5,26.0,57.99999999999999,432763.0,432795.0,135.0,SPT
1655,B6T0000000614,432780.0,0.058,6,23,9,5,86.00000000000001,178.00000000000003,432881.0,432973.0,193.0,SPT
1660,B6T0000000614,432780.0,0.058,6,23,9,5,86.00000000000001,178.00000000000003,433059.0,433151.0,371.0,SPT
1656,B6T0000000614,432780.0,0.058,6,23,10,5,86.00000000000001,178.00000000000003,433237.0,433329.0,549.0,SPT
1657,B6T0000000614,432780.0,0.058,6,23,10,5,86.00000000000001,178.00000000000003,433415.0,433507.0,727.0,SPT
862,B6T0000000001,431940.0,0.1272,1,47,9,5,176.50000000000009,359.00000000000017,433683.5,433866.0,1926.0,SPT
630,B6T0000000469,433740.0,0.1623,11,9,9,5,40.0,86.0,433906.0,433952.0,212.0,SPT
901,B6T0000000411,433620.0,0.1258,6,15,10,5,53.99999999999999,114.0,434006.0,434066.0,446.0,SPT
19,B6T0000001209,434040.0,1.3573,1,10,9,5,24.0,54.0,434090.0,434120.0,80.0,SPT
18,B6T0000001209,434040.0,1.3573,1,10,9,5,24.0,54.0,434144.0,434174.0,134.0,SPT
25,B6T0000001209,434040.0,1.3573,1,10,10,5,24.0,54.0,434198.0,434228.0,188.0,SPT
26,B6T0000001209,434040.0,1.3573,1,10,10,5,24.0,54.0,434252.0,434282.0,242.0,SPT
944,B6T0000000508,434220.0,0.1252,2,19,9,5,62.00000000000001,130.0,434344.0,434412.0,192.0,SPT
943,B6T0000000508,434220.0,0.1252,2,19,9,5,62.00000000000001,130.0,434474.0,434542.0,322.0,SPT
942,B6T0000000508,434220.0,0.1252,2,19,10,5,62.00000000000001,130.0,434604.0,434672.0,452.0,SPT
941,B6T0000000508,434220.0,0.1252,2,19,10,5,62.00000000000001,130.0,434734.0,434802.0,582.0,SPT
3239,B6T0000000521,434520.0,0.0154,26,28,9,5,146.0,298.0,434948.0,435100.0,580.0,SPT
3238,B6T0000000521,434520.0,0.0154,26,28,9,5,146.0,298.0,435246.0,435398.0,878.0,SPT
727,B6T0000000140,434640.0,0.1595,2,46,9,5,173.50000000000009,353.00000000000017,435571.5,435751.0,1111.0,SPT
725,B6T0000000140,434640.0,0.1595,2,46,9,5,173.50000000000009,353.00000000000017,435924.5,436104.0,1464.0,SPT
863,B6T0000000001,431940.0,0.1272,1,47,10,5,176.50000000000009,359.00000000000017,436280.5,436463.0,4523.0,SPT
864,B6T0000000001,431940.0,0.1272,1,47,10,5,176.50000000000009,359.00000000000017,436639.5,436822.0,4882.0,SPT
2684,B6T0000000229,431460.0,0.0238,21,43,9,5,196.50000000000009,399.00000000000017,437018.5,437221.0,5761.0,SPT
2685,B6T0000000229,431460.0,0.0238,21,43,9,5,196.50000000000009,399.00000000000017,437417.5,437620.0,6160.0,SPT
3717,B6T0000001969,442200.0,0.0106,57,2,10,5,117.0,240.0,442317.0,442440.0,240.0,SPT
3716,B6T0000001969,442200.0,0.0106,57,2,10,5,117.0,240.0,442557.0,442680.0,480.0,SPT
1271,B6T0000000615,443580.0,0.0857,5,20,9,5,72.0,150.0,443652.0,443730.0,150.0,SPT
1270,B6T0000000615,443580.0,0.0857,5,20,9,5,72.0,150.0,443802.0,443880.0,300.0,SPT
1268,B6T0000000615,443580.0,0.0857,5,20,10,5,72.0,150.0,443952.0,444030.0,450.0,SPT
1275,B6T0000000615,443580.0,0.0857,5,20,10,5,72.0,150.0,444102.0,444180.0,600.0,SPT
3165,B6T0000000511,444420.0,0.0163,25,27,9,5,140.0,286.0,444560.0,444706.0,286.0,SPT
3319,B6T0000000102,444840.0,0.0142,27,48,9,5,233.50000000000009,473.00000000000017,445073.5,445313.0,473.0,SPT
3318,B6T0000000102,444840.0,0.0142,27,48,9,5,233.50000000000009,473.00000000000017,445546.5,445786.0,946.0,SPT
1119,B6T0000001955,447180.0,0.0986,5,4,9,5,17.0,40.0,447197.0,447220.0,40.0,SPT
1123,B6T0000001955,447180.0,0.0986,5,4,9,5,17.0,40.0,447237.0,447260.0,80.0,SPT
1130,B6T0000001955,447180.0,0.0986,5,4,10,5,17.0,40.0,447277.0,447300.0,120.0,SPT
1131,B6T0000001955,447180.0,0.0986,5,4,10,5,17.0,40.0,447317.0,447340.0,160.0,SPT
647,B6T0000000469,450660.0,0.1623,11,9,9,5,40.0,86.0,450700.0,450746.0,86.0,SPT
650,B6T0000000469,450660.0,0.1623,11,9,10,5,40.0,86.0,450786.0,450832.0,172.0,SPT
649,B6T0000000469,450660.0,0.1623,11,9,10,5,40.0,86.0,450872.0,450918.0,258.0,SPT
1847,B6T0000000219,460320.0,0.0501,5,48,9,5,189.50000000000009,385.00000000000017,460509.5,460705.0,385.0,SPT
1846,B6T0000000219,460320.0,0.0501,5,48,9,5,189.50000000000009,385.00000000000017,460894.5,461090.0,770.0,SPT
1845,B6T0000000219,460320.0,0.0501,5,48,10,5,189.50000000000009,385.00000000000017,461279.5,461475.0,1155.0,SPT
1844,B6T0000000219,460320.0,0.0501,5,48,10,5,189.50000000000009,385.00000000000017,461664.5,461860.0,1540.0,SPT
1198,B6T0000001639,462840.0,0.0917,6,3,9,5,17.0,40.0,462857.0,462880.0,40.0,SPT
1399,B6T0000000367,464880.0,0.0738,2,24,9,5,82.00000000000001,170.00000000000003,464962.0,465050.0,170.0,SPT
1398,B6T0000000367,464880.0,0.0738,2,24,9,5,82.00000000000001,170.00000000000003,465132.0,465220.0,340.0,SPT
1400,B6T0000000367,464880.0,0.0738,2,24,10,5,82.00000000000001,170.00000000000003,465302.0,465390.0,510.0,SPT
1396,B6T0000000367,464880.0,0.0738,2,24,10,5,82.00000000000001,170.00000000000003,465472.0,465560.0,680.0,SPT
