crane,material,box_type,src_shelf,src_z,src_x,src_slot,dst_shelf,dst_z,dst_x,dst_slot,start,end,op_time
3,B6T0000001718,E1,5,8,23,1,14,3,21,1,173641.43384615376,173657.15076923068,15.716923076923077
3,B6T0000001718,E1,6,8,23,0,1,5,20,0,173657.15076923068,173672.41230769223,15.261538461538462
3,B6T0000001718,E1,6,8,23,1,1,5,20,1,173672.41230769223,173687.21846153837,14.806153846153846
3,B6T0000001830,E1,5,6,25,0,14,1,23,0,173687.21846153837,173702.18461538453,14.966153846153846
3,B6T0000001830,E1,5,6,25,1,14,1,23,1,173702.18461538453,173717.90153846145,15.716923076923077
3,B6T0000001830,E1,6,6,25,0,1,3,22,0,173717.90153846145,173733.163076923,15.261538461538462
3,B6T0000001830,E1,6,6,25,1,1,3,22,1,173733.163076923,173747.96923076914,14.806153846153848
3,B6T0000001466,E1,5,5,27,0,13,2,24,1,173747.96923076914,173762.7876923076,14.81846153846154
3,B6T0000001466,E1,5,5,27,1,14,2,24,0,173762.7876923076,173777.59384615376,14.806153846153846
3,B6T0000001466,E1,6,5,27,0,14,2,24,1,173777.59384615376,173792.3999999999,14.806153846153846
3,B6T0000001466,E1,6,5,27,1,1,4,23,0,173792.3999999999,173806.75076923068,14.350769230769231
3,B6T0000001088,E3,6,33,2,0,5,27,13,0,173806.75076923068,173844.02461538452,37.273846153846165
3,B6T0000001088,E3,6,33,2,1,5,27,13,1,173844.02461538452,173866.92923076914,22.90461538461539
3,B6T0000001088,E3,5,34,1,0,4,28,12,0,173866.92923076914,173890.60923076913,23.680000000000007
3,B6T0000001088,E3,5,34,1,1,4,28,12,1,173890.60923076913,173913.51384615374,22.90461538461539
3,B6T0000001088,E3,6,34,1,0,5,28,12,0,173913.51384615374,173936.41846153836,22.90461538461539
3,B6T0000001088,E3,6,34,1,1,5,28,12,1,173936.41846153836,173959.32307692297,22.90461538461539
3,B6T0000001088,E3,5,9,27,0,4,29,11,0,173959.32307692297,174000.28307692296,40.96000000000001
3,B6T0000001088,E3,5,9,27,1,4,29,11,1,174000.28307692296,174042.01846153833,41.735384615384625
3,B6T0000001088,E3,6,9,27,0,5,29,11,0,174042.01846153833,174083.7538461537,41.735384615384625
3,B6T0000001088,E3,6,9,27,1,5,29,11,1,174083.7538461537,174125.48923076908,41.735384615384625
3,B6T0000001754,E1,5,2,33,0,14,6,26,0,174125.48923076908,174157.97538461522,32.48615384615385
3,B6T0000001754,E1,5,2,33,1,14,6,26,1,174157.97538461522,174174.67692307677,16.701538461538462
3,B6T0000001754,E1,6,2,33,0,1,8,25,0,174174.67692307677,174192.1538461537,17.47692307692308
3,B6T0000001754,E1,6,2,33,1,1,8,25,1,174192.1538461537,174210.406153846,18.252307692307692
3,B6T0000001324,E1,5,2,35,0,14,6,28,0,174210.406153846,174228.20307692292,17.79692307692308
3,B6T0000000390,E3,5,23,17,0,3,26,18,0,174228.20307692292,174253.66153846137,25.458461538461542
3,B6T0000000390,E3,5,23,17,1,3,26,18,1,174253.66153846137,174269.6738461537,16.01230769230769
3,B6T0000000390,E3,6,23,17,0,4,26,18,0,174269.6738461537,174285.686153846,16.01230769230769
3,B6T0000000390,E3,6,23,17,1,4,26,18,1,174285.686153846,174301.69846153833,16.01230769230769
3,B6T0000000390,E3,5,22,18,0,11,26,18,1,174301.69846153833,174318.6215384614,16.92307692307692
3,B6T0000000390,E3,5,22,18,1,12,26,18,0,174318.6215384614,174335.54461538445,16.92307692307692
3,B6T0000000390,E3,6,22,18,0,12,26,18,1,174335.54461538445,174352.46769230752,16.92307692307692
3,B6T0000000390,E3,6,22,18,1,13,26,18,0,174352.46769230752,174369.39076923058,16.92307692307692
3,B6T0000001681,E1,5,3,35,0,4,7,28,0,174369.39076923058,174398.9230769229,29.532307692307697
3,B6T0000001681,E1,5,3,35,1,4,7,28,1,174398.9230769229,174415.62461538444,16.701538461538462
3,B6T0000001681,E1,5,1,36,0,5,7,28,0,174415.62461538444,174433.87692307675,18.252307692307692
3,B6T0000001681,E1,5,1,36,1,5,7,28,1,174433.87692307675,174452.12923076906,18.252307692307692
3,B6T0000001681,E1,6,1,36,0,6,7,28,0,174452.12923076906,174470.38153846137,18.252307692307692
3,B6T0000001681,E1,6,1,36,1,14,7,28,0,174470.38153846137,174488.63384615368,18.252307692307692
3,B6T0000000705,E3,5,38,4,0,4,34,12,0,174488.63384615368,174526.8307692306,38.196923076923085
3,B6T0000000705,E3,5,38,4,1,4,34,12,1,174526.8307692306,174546.3138461537,19.48307692307693
3,B6T0000000705,E3,6,38,4,0,5,34,12,0,174546.3138461537,174565.7969230768,19.48307692307693
3,B6T0000000705,E3,6,38,4,1,5,34,12,1,174565.7969230768,174585.27999999988,19.48307692307693
3,B6T0000001074,E3,5,37,6,0,4,32,15,0,174585.27999999988,174604.60307692297,19.323076923076925
3,B6T0000001074,E3,5,37,6,1,4,32,15,1,174604.60307692297,174625.63692307682,21.03384615384616
3,B6T0000001074,E3,6,37,6,0,5,32,15,0,174625.63692307682,174646.67076923067,21.03384615384616
3,B6T0000001074,E3,6,37,6,1,5,32,15,1,174646.67076923067,174667.70461538451,21.03384615384616
3,B6T0000001074,E3,5,38,5,0,3,33,14,1,174667.70461538451,174689.51384615374,21.809230769230773
3,B6T0000001074,E3,5,38,5,1,4,33,14,0,174689.51384615374,174710.5476923076,21.03384615384616
3,B6T0000001074,E3,6,38,5,0,4,33,14,1,174710.5476923076,174731.58153846144,21.03384615384616
3,B6T0000001074,E3,6,38,5,1,5,33,14,0,174731.58153846144,174752.6153846153,21.03384615384616
3,B6T0000000261,E4,5,43,2,0,5,43,3,0,174752.6153846153,174772.92615384606,20.31076923076924
3,B6T0000000261,E4,5,43,2,1,5,43,3,1,174772.92615384606,174785.24615384606,12.32
3,B6T0000000261,E4,6,43,2,0,6,43,3,0,174785.24615384606,174797.56615384607,12.32
3,B6T0000000261,E4,6,43,2,1,6,43,3,1,174797.56615384607,174809.88615384608,12.32
3,B6T0000001388,E1,5,6,39,0,11,3,41,1,174809.88615384608,174850.96615384606,41.08000000000001
3,B6T0000001388,E1,5,6,39,1,12,3,41,0,174850.96615384606,174865.4523076922,14.486153846153847
3,B6T0000001388,E1,6,6,39,0,12,3,41,1,174865.4523076922,174879.93846153835,14.486153846153847
3,B6T0000001388,E1,6,6,39,1,13,3,41,0,174879.93846153835,174894.4246153845,14.486153846153847
3,B6T0000001011,E3,5,30,17,0,4,25,26,0,174894.4246153845,174929.7046153845,35.28000000000001
3,B6T0000001011,E3,5,30,17,1,4,25,26,1,174929.7046153845,174950.73846153833,21.03384615384616
3,B6T0000001011,E3,6,30,17,0,5,25,26,0,174950.73846153833,174971.77230769218,21.03384615384616
3,B6T0000001011,E3,6,30,17,1,5,25,26,1,174971.77230769218,174992.80615384603,21.03384615384616
3,B6T0000000518,E3,5,41,8,0,4,27,26,0,174992.80615384603,175029.02769230757,36.22153846153847
3,B6T0000000518,E3,5,41,8,1,4,27,26,1,175029.02769230757,175064.01846153833,34.990769230769246
3,B6T0000000518,E3,6,41,8,0,5,27,26,0,175064.01846153833,175099.0092307691,34.990769230769246
3,B6T0000000518,E3,6,41,8,1,5,27,26,1,175099.0092307691,175133.99999999985,34.990769230769246
3,B6T0000000518,E3,5,42,7,0,4,28,25,0,175133.99999999985,175169.766153846,35.76615384615386
3,B6T0000000518,E3,5,42,7,1,4,28,25,1,175169.766153846,175204.75692307675,34.990769230769246
3,B6T0000000518,E3,6,42,7,0,5,28,25,0,175204.75692307675,175239.74769230752,34.990769230769246
3,B6T0000000518,E3,6,42,7,1,5,28,25,1,175239.74769230752,175274.73846153828,34.990769230769246
3,B6T0000001382,E1,5,2,45,0,11,8,42,1,175274.73846153828,175306.26461538443,31.52615384615385
3,B6T0000001382,E1,5,2,45,1,12,8,42,0,175306.26461538443,175322.91692307673,16.652307692307694
3,B6T0000001382,E1,6,2,45,0,12,8,42,1,175322.91692307673,175339.56923076903,16.652307692307694
3,B6T0000001382,E1,6,2,45,1,13,8,42,0,175339.56923076903,175356.22153846134,16.652307692307694
3,B6T0000001277,E3,5,33,20,0,4,29,27,0,175356.22153846134,175390.55384615363,34.3323076923077
3,B6T0000001277,E3,5,33,20,1,4,29,27,1,175390.55384615363,175409.71692307672,19.16307692307693
3,B6T0000001277,E3,6,33,20,0,5,29,27,0,175409.71692307672,175428.8799999998,19.16307692307693
3,B6T0000001277,E3,6,33,20,1,5,29,27,1,175428.8799999998,175448.04307692288,19.16307692307693
3,B6T0000001827,E1,5,6,46,0,8,8,45,1,175448.04307692288,175477.2430769229,29.200000000000006
3,B6T0000001827,E1,5,6,46,1,9,8,45,0,175477.2430769229,175490.79384615365,13.55076923076923
3,B6T0000001827,E1,6,6,46,0,9,8,45,1,175490.79384615365,175504.3446153844,13.55076923076923
3,B6T0000001827,E1,6,6,46,1,10,8,45,0,175504.3446153844,175517.89538461517,13.55076923076923
3,B6T0000000441,E3,5,31,23,0,4,27,30,0,175517.89538461517,175550.99692307672,33.10153846153847
3,B6T0000000441,E3,5,31,23,1,4,27,30,1,175550.99692307672,175570.1599999998,19.16307692307693
3,B6T0000000441,E3,6,31,23,0,5,27,30,0,175570.1599999998,175589.32307692288,19.16307692307693
3,B6T0000000441,E3,6,31,23,1,5,27,30,1,175589.32307692288,175608.48615384597,19.16307692307693
3,B6T0000000441,E3,5,32,22,0,3,28,29,0,175608.48615384597,175628.42461538443,19.938461538461542
3,B6T0000000441,E3,5,32,22,1,3,28,29,1,175628.42461538443,175647.5876923075,19.16307692307693
3,B6T0000000441,E3,6,32,22,0,4,28,29,0,175647.5876923075,175666.7507692306,19.16307692307693
3,B6T0000000441,E3,6,32,22,1,4,28,29,1,175666.7507692306,175685.91384615368,19.16307692307693
3,B6T0000000441,E3,5,33,21,0,4,29,28,0,175685.91384615368,175705.85230769214,19.938461538461542
3,B6T0000000441,E3,5,33,21,1,4,29,28,1,175705.85230769214,175725.01538461522,19.16307692307693
3,B6T0000001815,E1,5,3,50,0,11,6,47,0,175725.01538461522,175756.246153846,31.230769230769234
3,B6T0000001815,E1,5,3,50,1,11,6,47,1,175756.246153846,175771.05230769215,14.806153846153848
3,B6T0000001815,E1,6,3,50,0,12,6,47,0,175771.05230769215,175785.8584615383,14.806153846153848
3,B6T0000000661,E3,5,24,34,0,5,36,24,0,175785.8584615383,175819.2307692306,33.3723076923077
3,B6T0000000661,E3,5,24,34,1,5,36,24,1,175819.2307692306,175849.19999999984,29.969230769230776
3,B6T0000000661,E3,6,24,34,0,6,36,24,0,175849.19999999984,175879.16923076907,29.969230769230776
3,B6T0000000661,E3,6,24,34,1,6,36,24,1,175879.16923076907,175909.1384615383,29.969230769230776
3,B6T0000000499,E3,5,15,44,0,7,26,35,0,175909.1384615383,175945.4707692306,36.33230769230771
3,B6T0000000499,E3,5,15,44,1,7,26,35,1,175945.4707692306,175973.88923076907,28.418461538461546
3,B6T0000000499,E3,5,14,45,0,8,26,35,0,175973.88923076907,176003.8584615383,29.969230769230773
3,B6T0000000499,E3,5,14,45,1,8,26,35,1,176003.8584615383,176033.82769230753,29.969230769230773
3,B6T0000000499,E3,6,14,45,0,9,26,35,0,176033.82769230753,176063.79692307676,29.969230769230773
3,B6T0000000499,E3,6,14,45,1,9,26,35,1,176063.79692307676,176093.766153846,29.969230769230773
3,B6T0000001425,E1,5,6,52,0,14,7,50,0,176093.766153846,176120.65230769216,26.886153846153846
3,B6T0000001425,E1,6,6,52,0,14,7,50,1,176120.65230769216,176133.90769230755,13.255384615384616
3,B6T0000001425,E1,6,6,52,1,1,2,53,0,176133.90769230755,176147.926153846,14.018461538461539
3,B6T0000001425,E1,5,6,52,1,2,2,53,0,176147.926153846,176162.70769230754,14.781538461538462
3,B6T0000000446,E3,5,45,14,0,9,16,46,0,176162.70769230754,176229.14461538446,66.43692307692311
3,B6T0000000446,E3,5,45,14,1,9,16,46,1,176229.14461538446,176287.846153846,58.7015384615385
3,B6T0000000446,E3,6,45,14,0,10,16,46,0,176287.846153846,176346.54769230756,58.7015384615385
3,B6T0000000446,E3,6,45,14,1,10,16,46,1,176346.54769230756,176405.2492307691,58.7015384615385
3,B6T0000001544,E1,6,7,52,0,13,7,56,0,176405.2492307691,176423.92615384603,18.676923076923078
3,B6T0000001544,E1,6,7,52,1,13,7,56,1,176423.92615384603,176437.20615384603,13.28
3,B6T0000000154,E4,5,49,10,0,2,43,20,0,176437.20615384603,176489.16615384602,51.96000000000002
3,B6T0000000154,E4,5,49,10,1,2,43,20,1,176489.16615384602,176513.59692307678,24.430769230769236
3,B6T0000000154,E4,6,49,10,0,3,43,20,0,176513.59692307678,176538.02769230754,24.430769230769236
3,B6T0000000154,E4,6,49,10,1,3,43,20,1,176538.02769230754,176562.4584615383,24.430769230769236
3,B6T0000000810,E3,5,9,52,0,7,18,45,0,176562.4584615383,176607.23692307677,44.778461538461556
3,B6T0000000810,E3,5,9,52,1,7,18,45,1,176607.23692307677,176632.5538461537,25.31692307692308
3,B6T0000000810,E3,6,9,52,0,8,18,45,0,176632.5538461537,176657.87076923062,25.31692307692308
3,B6T0000000810,E3,6,9,52,1,8,18,45,1,176657.87076923062,176683.18769230755,25.31692307692308
3,B6T0000000932,E3,5,9,53,0,4,16,48,0,176683.18769230755,176707.1138461537,23.926153846153845
3,B6T0000000932,E3,5,9,53,1,4,16,48,1,176707.1138461537,176729.32923076907,22.215384615384615
3,B6T0000000932,E3,6,9,53,0,5,16,48,0,176729.32923076907,176751.54461538445,22.215384615384615
3,B6T0000000932,E3,6,9,53,1,5,16,48,1,176751.54461538445,176773.75999999983,22.215384615384615
3,B6T0000000932,E3,5,41,20,0,9,16,48,0,176773.75999999983,176825.48923076908,51.729230769230796
3,B6T0000000932,E3,5,41,20,1,9,16,48,1,176825.48923076908,176877.21846153832,51.729230769230796
3,B6T0000000932,E3,6,41,20,0,10,16,48,0,176877.21846153832,176928.94769230756,51.729230769230796
3,B6T0000000932,E3,6,41,20,1,10,16,48,1,176928.94769230756,176980.6769230768,51.729230769230796
3,B6T0000000932,E3,5,42,19,0,8,17,47,1,176980.6769230768,177033.18153846142,52.504615384615406
3,B6T0000000932,E3,5,42,19,1,9,17,47,0,177033.18153846142,177084.91076923066,51.729230769230796
3,B6T0000000932,E3,6,42,19,0,9,17,47,1,177084.91076923066,177136.6399999999,51.729230769230796
3,B6T0000000932,E3,6,42,19,1,10,17,47,0,177136.6399999999,177188.36923076914,51.729230769230796
3,B6T0000001061,E3,5,27,39,0,4,20,47,0,177188.36923076914,177213.39076923067,25.021538461538466
3,B6T0000001061,E3,5,27,39,1,4,20,47,1,177213.39076923067,177236.56615384604,23.175384615384615
3,B6T0000001061,E3,6,27,39,0,5,20,47,0,177236.56615384604,177259.7415384614,23.175384615384615
3,B6T0000001061,E3,6,27,39,1,5,20,47,1,177259.7415384614,177282.9169230768,23.175384615384615
3,B6T0000001228,E3,5,46,21,0,7,32,36,0,177282.9169230768,177327.1692307691,44.25230769230772
3,B6T0000001228,E3,5,46,21,1,7,32,36,1,177327.1692307691,177362.2769230768,35.10769230769233
3,B6T0000001228,E3,6,46,21,0,8,32,36,0,177362.2769230768,177397.3846153845,35.10769230769233
3,B6T0000001228,E3,6,46,21,1,8,32,36,1,177397.3846153845,177432.4923076922,35.10769230769233
3,B6T0000001228,E3,5,49,17,0,7,33,35,0,177432.4923076922,177472.7199999999,40.22769230769232
3,B6T0000001228,E3,5,49,17,1,7,33,35,1,177472.7199999999,177512.17230769224,39.45230769230771
3,B6T0000001228,E3,6,49,17,0,8,33,35,0,177512.17230769224,177551.62461538456,39.45230769230771
3,B6T0000001228,E3,6,49,17,1,8,33,35,1,177551.62461538456,177591.07692307688,39.45230769230771
3,B6T0000000675,E3,5,9,62,0,7,35,36,0,177591.07692307688,177642.3261538461,51.249230769230785
3,B6T0000000675,E3,5,9,62,1,7,35,36,1,177642.3261538461,177694.64615384612,52.320000000000014
3,B6T0000000675,E3,6,9,62,0,8,35,36,0,177694.64615384612,177746.96615384612,52.320000000000014
3,B6T0000000675,E3,6,9,62,1,8,35,36,1,177746.96615384612,177799.28615384613,52.320000000000014
3,B6T0000001171,E3,5,41,30,0,7,25,47,0,177799.28615384613,177828.5046153846,29.21846153846155
3,B6T0000001171,E3,5,41,30,1,7,25,47,1,177828.5046153846,177865.6369230769,37.132307692307705
3,B6T0000001171,E3,6,41,30,0,8,25,47,0,177865.6369230769,177902.76923076922,37.132307692307705
3,B6T0000001171,E3,6,41,30,1,8,25,47,1,177902.76923076922,177939.90153846153,37.132307692307705
3,B6T0000001171,E3,5,42,29,0,7,26,46,0,177939.90153846153,177977.80923076923,37.90769230769232
3,B6T0000001171,E3,5,42,29,1,7,26,46,1,177977.80923076923,178014.94153846154,37.132307692307705
3,B6T0000001171,E3,6,42,29,0,8,26,46,0,178014.94153846154,178052.07384615386,37.132307692307705
3,B6T0000001171,E3,6,42,29,1,8,26,46,1,178052.07384615386,178089.20615384617,37.132307692307705
3,B6T0000000581,E3,5,43,31,0,9,27,48,0,178089.20615384617,178126.7876923077,37.581538461538486
3,B6T0000000581,E3,5,43,31,1,9,27,48,1,178126.7876923077,178164.07384615386,37.286153846153866
3,B6T0000000581,E3,6,43,31,0,10,27,48,0,178164.07384615386,178201.36000000002,37.286153846153866
3,B6T0000000581,E3,6,43,31,1,10,27,48,1,178201.36000000002,178238.64615384617,37.286153846153866
3,B6T0000000581,E3,5,44,30,0,9,28,47,0,178238.64615384617,178277.0153846154,38.36923076923079
3,B6T0000000581,E3,5,44,30,1,9,28,47,1,178277.0153846154,178314.60923076925,37.59384615384617
3,B6T0000000581,E3,6,44,30,0,10,28,47,0,178314.60923076925,178352.2030769231,37.59384615384617
3,B6T0000000581,E3,6,44,30,1,10,28,47,1,178352.2030769231,178389.79692307694,37.59384615384617
3,B6T0000000581,E3,5,47,26,0,11,29,46,0,178389.79692307694,178432.51076923078,42.71384615384618
3,B6T0000000581,E3,5,47,26,1,11,29,46,1,178432.51076923078,178474.44923076924,41.93846153846156
3,B6T0000000581,E3,6,47,26,0,12,29,46,0,178474.44923076924,178516.3876923077,41.93846153846156
3,B6T0000000581,E3,6,47,26,1,12,29,46,1,178516.3876923077,178558.32615384617,41.93846153846156
3,B6T0000000581,E3,5,48,25,0,11,30,45,0,178558.32615384617,178601.3476923077,43.02153846153848
3,B6T0000000581,E3,5,48,25,1,11,30,45,1,178601.3476923077,178643.59384615385,42.24615384615387
3,B6T0000000581,E3,6,48,25,0,12,30,45,0,178643.59384615385,178685.84,42.24615384615387
3,B6T0000000581,E3,6,48,25,1,12,30,45,1,178685.84,178728.08615384615,42.24615384615387
3,B6T0000000305,E4,6,43,50,0,3,43,51,0,178728.08615384615,178749.12307692308,21.036923076923088
3,B6T0000000305,E4,6,43,50,1,3,43,51,1,178749.12307692308,178761.44307692308,12.32
3,B6T0000000305,E4,5,43,50,0,11,43,51,0,178761.44307692308,178773.7630769231,12.32
3,B6T0000000305,E4,5,43,50,1,11,43,51,1,178773.7630769231,178786.0830769231,12.32
3,B6T0000001756,E1,5,2,59,0,5,2,63,0,178786.0830769231,178823.3107692308,37.22769230769232
3,B6T0000001544,E1,5,2,55,0,5,2,59,0,178823.3107692308,178837.2307692308,13.92
3,B6T0000001756,E1,5,2,59,1,5,2,63,1,178837.2307692308,178849.87076923082,12.64
3,B6T0000001544,E1,5,2,55,1,5,2,59,1,178849.87076923082,178863.79076923084,13.92
3,B6T0000001756,E1,6,2,59,0,6,2,63,0,178863.79076923084,178876.43076923085,12.64
3,B6T0000001544,E1,6,2,55,0,6,2,59,0,178876.43076923085,178890.35076923086,13.92
3,B6T0000001756,E1,6,2,59,1,6,2,63,1,178890.35076923086,178902.99076923088,12.64
3,B6T0000001544,E1,6,2,55,1,6,2,59,1,178902.99076923088,178916.9107692309,13.92
3,B6T0000001800,E1,5,4,64,0,8,8,66,0,178916.9107692309,178931.87692307704,14.966153846153846
3,B6T0000001800,E1,5,4,64,1,8,8,66,1,178931.87692307704,178946.9784615386,15.10153846153846
3,B6T0000001800,E1,6,4,64,0,9,8,66,0,178946.9784615386,178962.08000000013,15.10153846153846
3,B6T0000001800,E1,6,4,64,1,9,8,66,1,178962.08000000013,178977.18153846168,15.10153846153846
3,B6T0000000498,E3,5,26,68,0,6,27,68,0,178977.18153846168,179001.04000000015,23.858461538461544
3,B6T0000000498,E3,5,26,68,1,6,27,68,1,179001.04000000015,179014.27076923093,13.230769230769232
3,B6T0000000498,E3,6,26,68,0,9,27,68,0,179014.27076923093,179027.5015384617,13.230769230769232
3,B6T0000000498,E3,6,26,68,1,9,27,68,1,179027.5015384617,179040.7323076925,13.230769230769232
3,B6T0000000498,E3,5,42,51,0,12,28,67,0,179040.7323076925,179075.85846153865,35.12615384615386
3,B6T0000000498,E3,5,42,51,1,12,28,67,1,179075.85846153865,179110.20923076943,34.350769230769245
3,B6T0000000498,E3,6,42,51,0,13,28,67,0,179110.20923076943,179144.5600000002,34.350769230769245
3,B6T0000000498,E3,6,42,51,1,13,28,67,1,179144.5600000002,179178.91076923098,34.350769230769245
3,B6T0000001196,E3,5,34,66,0,2,42,59,1,179178.91076923098,179200.80615384635,21.89538461538462
3,B6T0000001196,E3,5,34,66,1,3,42,59,0,179200.80615384635,179224.8923076925,24.086153846153856
3,B6T0000001196,E3,6,34,66,0,3,42,59,1,179224.8923076925,179248.97846153865,24.086153846153856
3,B6T0000001196,E3,6,34,66,1,4,42,59,0,179248.97846153865,179273.0646153848,24.086153846153856
3,B6T0000001023,E3,5,37,68,0,6,39,68,0,179273.0646153848,179290.81230769248,17.74769230769231
3,B6T0000001023,E3,5,37,68,1,6,39,68,1,179290.81230769248,179305.273846154,14.461538461538463
3,B6T0000001023,E3,6,37,68,0,7,39,68,0,179305.273846154,179319.73538461555,14.461538461538463
3,B6T0000001023,E3,6,37,68,1,7,39,68,1,179319.73538461555,179334.19692307708,14.461538461538463
3,B6T0000000522,E3,5,42,68,0,5,45,68,0,179334.19692307708,179350.273846154,16.076923076923084
3,B6T0000000522,E3,5,42,68,1,5,45,68,1,179350.273846154,179366.73538461555,16.46153846153847
3,B6T0000000522,E3,6,42,68,0,6,45,68,0,179366.73538461555,179383.19692307708,16.46153846153847
3,B6T0000000522,E3,6,42,68,1,6,45,68,1,179383.19692307708,179399.6584615386,16.46153846153847
3,B6T0000000226,E4,5,50,53,0,7,46,60,0,179399.6584615386,179422.1015384617,22.443076923076923
3,B6T0000000226,E4,5,50,53,1,7,46,60,1,179422.1015384617,179442.49538461553,20.393846153846155
3,B6T0000000226,E4,6,50,53,0,8,46,60,0,179442.49538461553,179462.88923076936,20.393846153846155
3,B6T0000000226,E4,6,50,53,1,8,46,60,1,179462.88923076936,179483.2830769232,20.393846153846155
3,B6T0000001996,E1,5,3,64,0,12,5,67,0,179483.2830769232,179522.32615384628,39.04307692307694
3,B6T0000001996,E1,5,3,64,1,12,5,67,1,179522.32615384628,179536.51692307706,14.19076923076923
