货架(y),层(z),列(x),深浅位,原材料编号,箱子类型,物理距离(mm)
5,23,34,浅位,B6T0000001042,E3,21000.0
5,23,34,深位,B6T0000001042,E3,21000.0
5,23,35,浅位,B6T0000000386,E3,21400.0
5,23,35,深位,B6T0000000386,E3,21400.0
5,23,36,浅位,B6T0000000579,E3,21800.0
5,23,36,深位,B6T0000000579,E3,21800.0
5,23,37,浅位,B6T0000000637,E3,22200.0
5,23,37,深位,B6T0000000637,E3,22200.0
5,23,38,浅位,B6T0000001112,E3,22600.0
5,23,38,深位,B6T0000001112,E3,22600.0
5,23,39,浅位,B6T0000000855,E3,23000.0
5,23,39,深位,B6T0000000855,E3,23000.0
5,23,40,浅位,B6T0000000682,E3,23400.0
5,23,40,深位,B6T0000000682,E3,23400.0
5,23,41,浅位,B6T0000000801,E3,23800.0
5,23,41,深位,B6T0000000801,E3,23800.0
5,23,42,浅位,B6T0000000997,E3,24200.0
5,23,42,深位,B6T0000000997,E3,24200.0
5,23,43,浅位,B6T0000001252,E3,24600.0
5,23,43,深位,B6T0000001252,E3,24600.0
5,23,44,浅位,B6T0000001286,E3,25000.0
5,23,44,深位,B6T0000001286,E3,25000.0
5,23,45,浅位,B6T0000001265,E3,25400.0
5,23,45,深位,B6T0000001265,E3,25400.0
5,23,46,浅位,B6T0000000701,E3,25800.0
5,23,46,深位,B6T0000000701,E3,25800.0
5,23,47,浅位,B6T0000000377,E3,26200.0
5,23,47,深位,B6T0000000377,E3,26200.0
5,23,48,浅位,B6T0000000640,E3,26600.0
5,23,48,深位,B6T0000000640,E3,26600.0
5,24,1,浅位,B6T0000000825,E3,8200.0
5,24,1,深位,B6T0000000825,E3,8200.0
5,24,2,浅位,B6T0000000836,E3,8600.0
5,24,2,深位,B6T0000000836,E3,8600.0
5,24,3,浅位,B6T0000000405,E3,9000.0
5,24,3,深位,B6T0000000405,E3,9000.0
5,24,4,浅位,B6T0000001044,E3,9400.0
5,24,4,深位,B6T0000001044,E3,9400.0
5,24,5,浅位,B6T0000000614,E3,9800.0
5,24,5,深位,B6T0000000614,E3,9800.0
5,24,6,浅位,B6T0000001122,E3,10200.0
5,24,6,深位,B6T0000001122,E3,10200.0
5,24,7,浅位,B6T0000000536,E3,10600.0
5,24,7,深位,B6T0000000536,E3,10600.0
5,24,8,浅位,B6T0000000892,E3,11000.0
5,24,8,深位,B6T0000000892,E3,11000.0
5,24,9,浅位,B6T0000000680,E3,11400.0
5,24,9,深位,B6T0000000680,E3,11400.0
5,24,10,浅位,B6T0000000820,E3,11800.0
5,24,10,深位,B6T0000000820,E3,11800.0
5,24,11,浅位,B6T0000000420,E3,12200.0
5,24,11,深位,B6T0000000420,E3,12200.0
5,24,12,浅位,B6T0000001062,E3,12600.0
5,24,12,深位,B6T0000001062,E3,12600.0
5,24,13,浅位,B6T0000000398,E3,13000.0
5,24,13,深位,B6T0000000398,E3,13000.0
5,24,14,浅位,B6T0000000972,E3,13400.0
5,24,14,深位,B6T0000000972,E3,13400.0
5,24,15,浅位,B6T0000001150,E3,13800.0
5,24,15,深位,B6T0000001150,E3,13800.0
5,24,16,浅位,B6T0000001214,E3,14200.0
5,24,16,深位,B6T0000001214,E3,14200.0
5,24,17,浅位,B6T0000000881,E3,14600.0
5,24,17,深位,B6T0000000881,E3,14600.0
5,24,18,浅位,B6T0000000361,E3,15000.0
5,24,18,深位,B6T0000000361,E3,15000.0
5,24,19,浅位,B6T0000001245,E3,15400.0
5,24,19,深位,B6T0000001245,E3,15400.0
5,24,20,浅位,B6T0000000793,E3,15800.0
5,24,20,深位,B6T0000000793,E3,15800.0
5,24,21,浅位,B6T0000000791,E3,16200.0
5,24,21,深位,B6T0000000791,E3,16200.0
5,24,22,浅位,B6T0000001017,E3,16600.0
5,24,22,深位,B6T0000001017,E3,16600.0
5,24,23,浅位,B6T0000000927,E3,17000.0
5,24,23,深位,B6T0000000927,E3,17000.0
5,24,24,浅位,B6T0000000733,E3,17400.0
5,24,24,深位,B6T0000000733,E3,17400.0
5,24,25,浅位,B6T0000001137,E3,17800.0
5,24,25,深位,B6T0000001137,E3,17800.0
5,24,26,浅位,B6T0000000595,E3,18200.0
5,24,26,深位,B6T0000000595,E3,18200.0
5,24,27,浅位,B6T0000000415,E3,18600.0
5,24,27,深位,B6T0000000415,E3,18600.0
5,24,28,浅位,B6T0000001224,E3,19000.0
5,24,28,深位,B6T0000001224,E3,19000.0
5,24,29,浅位,B6T0000000823,E3,19400.0
5,24,29,深位,B6T0000000823,E3,19400.0
5,24,30,浅位,B6T0000000739,E3,19800.0
5,24,30,深位,B6T0000000739,E3,19800.0
5,24,31,浅位,B6T0000000994,E3,20200.0
5,24,31,深位,B6T0000000994,E3,20200.0
5,24,32,浅位,B6T0000001181,E3,20600.0
5,24,32,深位,B6T0000001181,E3,20600.0
5,24,33,浅位,B6T0000000690,E3,21000.0
5,24,33,深位,B6T0000000690,E3,21000.0
5,24,34,浅位,B6T0000000492,E3,21400.0
5,24,34,深位,B6T0000000492,E3,21400.0
5,24,35,浅位,B6T0000000908,E3,21800.0
5,24,35,深位,B6T0000000908,E3,21800.0
5,24,36,浅位,B6T0000000637,E3,22200.0
5,24,37,浅位,B6T0000000973,E3,22600.0
5,24,37,深位,B6T0000000973,E3,22600.0
5,24,38,浅位,B6T0000000620,E3,23000.0
5,24,38,深位,B6T0000000620,E3,23000.0
5,24,39,浅位,B6T0000001296,E3,23400.0
5,24,39,深位,B6T0000001296,E3,23400.0
5,24,40,浅位,B6T0000000760,E3,23800.0
5,24,40,深位,B6T0000000760,E3,23800.0
5,24,41,浅位,B6T0000000997,E3,24200.0
5,24,41,深位,B6T0000000997,E3,24200.0
5,24,42,浅位,B6T0000000809,E3,24600.0
5,24,42,深位,B6T0000000809,E3,24600.0
5,24,43,浅位,B6T0000001286,E3,25000.0
5,24,43,深位,B6T0000001286,E3,25000.0
5,24,44,浅位,B6T0000001265,E3,25400.0
5,24,44,深位,B6T0000001265,E3,25400.0
5,24,45,浅位,B6T0000000514,E3,25800.0
5,24,45,深位,B6T0000000514,E3,25800.0
5,24,46,浅位,B6T0000001233,E3,26200.0
5,24,46,深位,B6T0000001233,E3,26200.0
5,24,47,浅位,B6T0000000640,E3,26600.0
5,24,47,深位,B6T0000000640,E3,26600.0
5,25,1,浅位,B6T0000000367,E3,8600.0
5,25,1,深位,B6T0000000367,E3,8600.0
5,25,2,浅位,B6T0000000631,E3,9000.0
5,25,2,深位,B6T0000000631,E3,9000.0
5,25,3,浅位,B6T0000001102,E3,9400.0
5,25,3,深位,B6T0000001102,E3,9400.0
5,25,4,浅位,B6T0000001002,E3,9800.0
5,25,4,深位,B6T0000001002,E3,9800.0
5,25,5,浅位,B6T0000000574,E3,10200.0
5,25,5,深位,B6T0000000574,E3,10200.0
5,25,6,浅位,B6T0000001007,E3,10600.0
5,25,6,深位,B6T0000001007,E3,10600.0
5,25,7,浅位,B6T0000000943,E3,11000.0
5,25,7,深位,B6T0000000943,E3,11000.0
5,25,8,浅位,B6T0000000737,E3,11400.0
5,25,8,深位,B6T0000000737,E3,11400.0
5,25,9,浅位,B6T0000001307,E3,11800.0
5,25,9,深位,B6T0000001307,E3,11800.0
5,25,10,浅位,B6T0000001041,E3,12200.0
5,25,10,深位,B6T0000001041,E3,12200.0
5,25,11,浅位,B6T0000001062,E3,12600.0
5,25,11,深位,B6T0000001062,E3,12600.0
5,25,12,浅位,B6T0000000851,E3,13000.0
5,25,12,深位,B6T0000000851,E3,13000.0
5,25,13,浅位,B6T0000001003,E3,13400.0
5,25,13,深位,B6T0000001003,E3,13400.0
5,25,14,浅位,B6T0000001150,E3,13800.0
5,25,14,深位,B6T0000001150,E3,13800.0
5,25,15,浅位,B6T0000001214,E3,14200.0
5,25,15,深位,B6T0000001214,E3,14200.0
5,25,16,浅位,B6T0000000881,E3,14600.0
5,25,16,深位,B6T0000000881,E3,14600.0
5,25,17,浅位,B6T0000000361,E3,15000.0
5,25,17,深位,B6T0000001110,E3,15000.0
5,25,18,浅位,B6T0000000349,E3,15400.0
5,25,18,深位,B6T0000000349,E3,15400.0
5,25,19,浅位,B6T0000000793,E3,15800.0
5,25,19,深位,B6T0000000793,E3,15800.0
5,25,20,浅位,B6T0000000652,E3,16200.0
5,25,20,深位,B6T0000000652,E3,16200.0
5,25,21,浅位,B6T0000001292,E3,16600.0
5,25,21,深位,B6T0000001292,E3,16600.0
5,25,22,浅位,B6T0000001175,E3,17000.0
5,25,22,深位,B6T0000001175,E3,17000.0
5,25,23,浅位,B6T0000000550,E3,17400.0
5,25,23,深位,B6T0000000550,E3,17400.0
5,25,24,浅位,B6T0000001137,E3,17800.0
5,25,24,深位,B6T0000001137,E3,17800.0
5,25,25,浅位,B6T0000000857,E3,18200.0
5,25,25,深位,B6T0000000857,E3,18200.0
5,25,26,浅位,B6T0000000415,E3,18600.0
5,25,26,深位,B6T0000000415,E3,18600.0
5,25,27,浅位,B6T0000001224,E3,19000.0
5,25,28,浅位,B6T0000000823,E3,19400.0
5,25,28,深位,B6T0000000823,E3,19400.0
5,25,29,浅位,B6T0000000739,E3,19800.0
5,25,29,深位,B6T0000000739,E3,19800.0
5,25,30,浅位,B6T0000000734,E3,20200.0
5,25,30,深位,B6T0000000734,E3,20200.0
5,25,31,浅位,B6T0000001192,E3,20600.0
5,25,31,深位,B6T0000001192,E3,20600.0
5,25,32,浅位,B6T0000000690,E3,21000.0
5,25,32,深位,B6T0000000690,E3,21000.0
5,25,33,浅位,B6T0000000487,E3,21400.0
5,25,33,深位,B6T0000000487,E3,21400.0
5,25,34,浅位,B6T0000000908,E3,21800.0
5,25,34,深位,B6T0000000908,E3,21800.0
5,25,35,浅位,B6T0000000693,E3,22200.0
5,25,35,深位,B6T0000000693,E3,22200.0
5,25,36,浅位,B6T0000000973,E3,22600.0
5,25,37,浅位,B6T0000001097,E3,23000.0
5,25,37,深位,B6T0000001097,E3,23000.0
5,25,38,浅位,B6T0000000670,E3,23400.0
5,25,38,深位,B6T0000000670,E3,23400.0
5,25,39,浅位,B6T0000000760,E3,23800.0
5,25,39,深位,B6T0000000760,E3,23800.0
5,25,40,浅位,B6T0000000812,E3,24200.0
5,25,40,深位,B6T0000000812,E3,24200.0
5,25,41,浅位,B6T0000001067,E3,24600.0
5,25,41,深位,B6T0000001067,E3,24600.0
5,25,42,浅位,B6T0000000603,E3,25000.0
5,25,42,深位,B6T0000000603,E3,25000.0
5,25,43,浅位,B6T0000000476,E3,25400.0
5,25,43,深位,B6T0000000476,E3,25400.0
5,25,44,浅位,B6T0000000486,E3,25800.0
5,25,44,深位,B6T0000000486,E3,25800.0
5,25,45,浅位,B6T0000001300,E3,26200.0
5,25,45,深位,B6T0000001300,E3,26200.0
5,25,46,浅位,B6T0000001073,E3,26600.0
5,25,46,深位,B6T0000001073,E3,26600.0
5,26,1,浅位,B6T0000000631,E3,9000.0
5,26,1,深位,B6T0000000631,E3,9000.0
5,26,2,浅位,B6T0000001157,E3,9400.0
5,26,2,深位,B6T0000001157,E3,9400.0
5,26,3,浅位,B6T0000000795,E3,9800.0
5,26,3,深位,B6T0000000795,E3,9800.0
5,26,4,浅位,B6T0000001026,E3,10200.0
5,26,4,深位,B6T0000001026,E3,10200.0
5,26,5,浅位,B6T0000001007,E3,10600.0
5,26,5,深位,B6T0000001007,E3,10600.0
5,26,6,浅位,B6T0000000943,E3,11000.0
5,26,6,深位,B6T0000000943,E3,11000.0
5,26,7,浅位,B6T0000000737,E3,11400.0
5,26,7,深位,B6T0000000737,E3,11400.0
5,26,8,浅位,B6T0000001307,E3,11800.0
5,26,8,深位,B6T0000001307,E3,11800.0
5,26,9,浅位,B6T0000000648,E3,12200.0
5,26,9,深位,B6T0000000648,E3,12200.0
5,26,10,浅位,B6T0000001056,E3,12600.0
5,26,10,深位,B6T0000001056,E3,12600.0
5,26,11,浅位,B6T0000000388,E3,13000.0
5,26,11,深位,B6T0000000388,E3,13000.0
5,26,12,浅位,B6T0000001003,E3,13400.0
5,26,12,深位,B6T0000001003,E3,13400.0
5,26,13,浅位,B6T0000000800,E3,13800.0
5,26,13,深位,B6T0000000800,E3,13800.0
5,26,14,浅位,B6T0000001006,E3,14200.0
5,26,14,深位,B6T0000001006,E3,14200.0
5,26,15,浅位,B6T0000000683,E3,14600.0
5,26,15,深位,B6T0000000683,E3,14600.0
5,26,16,浅位,B6T0000000355,E3,15000.0
5,26,16,深位,B6T0000000355,E3,15000.0
5,26,17,浅位,B6T0000001043,E3,15400.0
5,26,17,深位,B6T0000001043,E3,15400.0
5,26,18,浅位,B6T0000000327,E3,15800.0
5,26,18,深位,B6T0000000327,E3,15800.0
5,26,19,浅位,B6T0000000357,E3,16200.0
5,26,19,深位,B6T0000000357,E3,16200.0
5,26,20,浅位,B6T0000001292,E3,16600.0
5,26,20,深位,B6T0000001292,E3,16600.0
5,26,21,浅位,B6T0000001175,E3,17000.0
5,26,21,深位,B6T0000001175,E3,17000.0
5,26,22,浅位,B6T0000000548,E3,17400.0
5,26,22,深位,B6T0000000548,E3,17400.0
5,26,23,浅位,B6T0000001137,E3,17800.0
5,26,23,深位,B6T0000001137,E3,17800.0
5,26,24,浅位,B6T0000000712,E3,18200.0
5,26,24,深位,B6T0000000712,E3,18200.0
5,26,25,浅位,B6T0000000538,E3,18600.0
5,26,25,深位,B6T0000000538,E3,18600.0
5,26,26,浅位,B6T0000000954,E3,19000.0
5,26,26,深位,B6T0000000954,E3,19000.0
5,26,27,浅位,B6T0000000344,E3,19400.0
5,26,27,深位,B6T0000000344,E3,19400.0
5,26,28,浅位,B6T0000000739,E3,19800.0
5,26,28,深位,B6T0000000739,E3,19800.0
5,26,29,浅位,B6T0000000734,E3,20200.0
5,26,29,深位,B6T0000000734,E3,20200.0
5,26,30,浅位,B6T0000001308,E3,20600.0
5,26,30,深位,B6T0000001308,E3,20600.0
5,26,31,浅位,B6T0000001039,E3,21000.0
5,26,31,深位,B6T0000001039,E3,21000.0
5,26,32,浅位,B6T0000000323,E3,21400.0
5,26,32,深位,B6T0000000323,E3,21400.0
5,26,33,浅位,B6T0000000681,E3,21800.0
5,26,33,深位,B6T0000000681,E3,21800.0
5,26,34,浅位,B6T0000001066,E3,22200.0
5,26,34,深位,B6T0000001066,E3,22200.0
5,26,35,浅位,B6T0000001215,E3,22600.0
5,26,35,深位,B6T0000001215,E3,22600.0
5,26,36,浅位,B6T0000001097,E3,23000.0
5,26,36,深位,B6T0000001097,E3,23000.0
5,26,37,浅位,B6T0000000670,E3,23400.0
5,26,37,深位,B6T0000000670,E3,23400.0
5,26,38,浅位,B6T0000000790,E3,23800.0
5,26,38,深位,B6T0000000790,E3,23800.0
5,26,39,浅位,B6T0000001199,E3,24200.0
5,26,39,深位,B6T0000001199,E3,24200.0
5,26,40,浅位,B6T0000001067,E3,24600.0
5,26,40,深位,B6T0000001067,E3,24600.0
5,26,41,浅位,B6T0000000650,E3,25000.0
5,26,41,深位,B6T0000000650,E3,25000.0
5,26,42,浅位,B6T0000000476,E3,25400.0
5,26,42,深位,B6T0000000476,E3,25400.0
5,26,43,浅位,B6T0000000347,E3,25800.0
5,26,43,深位,B6T0000000347,E3,25800.0
5,26,44,浅位,B6T0000000764,E3,26200.0
5,26,44,深位,B6T0000000764,E3,26200.0
5,26,45,浅位,B6T0000000563,E3,26600.0
5,26,45,深位,B6T0000000563,E3,26600.0
5,27,1,浅位,B6T0000001157,E3,9400.0
5,27,1,深位,B6T0000001157,E3,9400.0
5,27,2,浅位,B6T0000001158,E3,9800.0
5,27,2,深位,B6T0000001158,E3,9800.0
5,27,3,浅位,B6T0000001026,E3,10200.0
5,27,3,深位,B6T0000001026,E3,10200.0
5,27,4,浅位,B6T0000000771,E3,10600.0
5,27,4,深位,B6T0000000771,E3,10600.0
5,27,5,浅位,B6T0000001029,E3,11000.0
5,27,5,深位,B6T0000001029,E3,11000.0
5,27,6,浅位,B6T0000001110,E3,11400.0
5,27,6,深位,B6T0000001110,E3,11400.0
5,27,7,浅位,B6T0000001294,E3,11800.0
5,27,7,深位,B6T0000001294,E3,11800.0
5,27,8,浅位,B6T0000000648,E3,12200.0
5,27,8,深位,B6T0000000648,E3,12200.0
5,27,9,浅位,B6T0000001056,E3,12600.0
5,27,9,深位,B6T0000001056,E3,12600.0
5,27,10,浅位,B6T0000000388,E3,13000.0
5,27,10,深位,B6T0000000388,E3,13000.0
5,27,11,浅位,B6T0000001317,E3,13400.0
5,27,11,深位,B6T0000001317,E3,13400.0
5,27,12,浅位,B6T0000000800,E3,13800.0
5,27,12,深位,B6T0000000800,E3,13800.0
5,27,13,浅位,B6T0000000609,E3,14200.0
5,27,13,深位,B6T0000000609,E3,14200.0
5,27,14,浅位,B6T0000000683,E3,14600.0
5,27,14,深位,B6T0000000683,E3,14600.0
5,27,15,浅位,B6T0000000779,E3,15000.0
5,27,15,深位,B6T0000000779,E3,15000.0
5,27,16,浅位,B6T0000000749,E3,15400.0
5,27,16,深位,B6T0000000749,E3,15400.0
5,27,17,浅位,B6T0000000695,E3,15800.0
5,27,17,深位,B6T0000000695,E3,15800.0
5,27,18,浅位,B6T0000000357,E3,16200.0
5,27,18,深位,B6T0000000357,E3,16200.0
5,27,19,浅位,B6T0000000858,E3,16600.0
5,27,19,深位,B6T0000000858,E3,16600.0
5,27,20,浅位,B6T0000001001,E3,17000.0
5,27,20,深位,B6T0000001001,E3,17000.0
5,27,21,浅位,B6T0000000548,E3,17400.0
5,27,21,深位,B6T0000000548,E3,17400.0
5,27,22,浅位,B6T0000000455,E3,17800.0
5,27,22,深位,B6T0000000455,E3,17800.0
5,27,23,浅位,B6T0000000712,E3,18200.0
5,27,23,深位,B6T0000000712,E3,18200.0
5,27,24,浅位,B6T0000000635,E3,18600.0
5,27,24,深位,B6T0000000635,E3,18600.0
5,27,25,浅位,B6T0000000954,E3,19000.0
5,27,25,深位,B6T0000000954,E3,19000.0
5,27,26,浅位,B6T0000001290,E3,19400.0
5,27,26,深位,B6T0000001290,E3,19400.0
5,27,27,浅位,B6T0000000909,E3,19800.0
5,27,27,深位,B6T0000000909,E3,19800.0
5,27,28,浅位,B6T0000000545,E3,20200.0
5,27,28,深位,B6T0000000545,E3,20200.0
5,27,29,浅位,B6T0000001036,E3,20600.0
5,27,29,深位,B6T0000001036,E3,20600.0
5,27,30,浅位,B6T0000001262,E3,21000.0
5,27,30,深位,B6T0000001262,E3,21000.0
5,27,31,浅位,B6T0000000323,E3,21400.0
5,27,31,深位,B6T0000000323,E3,21400.0
5,27,32,浅位,B6T0000000681,E3,21800.0
5,27,32,深位,B6T0000000681,E3,21800.0
5,27,33,浅位,B6T0000001066,E3,22200.0
5,27,33,深位,B6T0000001066,E3,22200.0
5,27,34,浅位,B6T0000001096,E3,22600.0
5,27,34,深位,B6T0000001096,E3,22600.0
5,27,35,浅位,B6T0000001000,E3,23000.0
5,27,35,深位,B6T0000001000,E3,23000.0
5,27,36,浅位,B6T0000000597,E3,23400.0
5,27,36,深位,B6T0000000597,E3,23400.0
5,27,37,浅位,B6T0000000790,E3,23800.0
5,27,37,深位,B6T0000000790,E3,23800.0
5,27,38,浅位,B6T0000001199,E3,24200.0
5,27,38,深位,B6T0000001199,E3,24200.0
5,27,39,浅位,B6T0000000676,E3,24600.0
5,27,39,深位,B6T0000000676,E3,24600.0
5,27,40,浅位,B6T0000000650,E3,25000.0
5,27,40,深位,B6T0000000650,E3,25000.0
5,27,41,浅位,B6T0000000354,E3,25400.0
5,27,41,深位,B6T0000000354,E3,25400.0
5,27,42,浅位,B6T0000000347,E3,25800.0
5,27,42,深位,B6T0000000347,E3,25800.0
5,27,43,浅位,B6T0000000764,E3,26200.0
5,27,43,深位,B6T0000000764,E3,26200.0
5,27,44,浅位,B6T0000000470,E3,26600.0
5,27,44,深位,B6T0000000470,E3,26600.0
5,28,1,浅位,B6T0000001195,E3,9800.0
5,28,1,深位,B6T0000001195,E3,9800.0
5,28,2,浅位,B6T0000000868,E3,10200.0
5,28,2,深位,B6T0000000868,E3,10200.0
5,28,3,浅位,B6T0000000771,E3,10600.0
5,28,3,深位,B6T0000000771,E3,10600.0
5,28,4,浅位,B6T0000001029,E3,11000.0
5,28,4,深位,B6T0000001029,E3,11000.0
5,28,5,浅位,B6T0000001110,E3,11400.0
5,28,5,深位,B6T0000001110,E3,11400.0
5,28,6,浅位,B6T0000000923,E3,11800.0
5,28,6,深位,B6T0000000923,E3,11800.0
5,28,7,浅位,B6T0000000421,E3,12200.0
5,28,7,深位,B6T0000000421,E3,12200.0
5,28,8,浅位,B6T0000000918,E3,12600.0
5,28,8,深位,B6T0000000918,E3,12600.0
5,28,9,浅位,B6T0000001198,E3,13000.0
5,28,9,深位,B6T0000001198,E3,13000.0
5,28,10,浅位,B6T0000001317,E3,13400.0
5,28,10,深位,B6T0000001317,E3,13400.0
5,28,11,浅位,B6T0000001014,E3,13800.0
5,28,11,深位,B6T0000001014,E3,13800.0
5,28,12,浅位,B6T0000000609,E3,14200.0
5,28,12,深位,B6T0000000609,E3,14200.0
5,28,13,浅位,B6T0000000894,E3,14600.0
5,28,13,深位,B6T0000000894,E3,14600.0
5,28,14,浅位,B6T0000000591,E3,15000.0
5,28,14,深位,B6T0000000591,E3,15000.0
5,28,15,浅位,B6T0000000912,E3,15400.0
5,28,15,深位,B6T0000000912,E3,15400.0
5,28,16,浅位,B6T0000001092,E3,15800.0
5,28,16,深位,B6T0000001092,E3,15800.0
5,28,17,浅位,B6T0000000484,E3,16200.0
5,28,17,深位,B6T0000000484,E3,16200.0
5,28,18,浅位,B6T0000000858,E3,16600.0
5,28,18,深位,B6T0000000858,E3,16600.0
5,28,19,浅位,B6T0000001001,E3,17000.0
5,28,19,深位,B6T0000001001,E3,17000.0
5,28,20,浅位,B6T0000000956,E3,17400.0
5,28,20,深位,B6T0000000956,E3,17400.0
5,28,21,浅位,B6T0000000578,E3,17800.0
5,28,21,深位,B6T0000000578,E3,17800.0
5,28,22,浅位,B6T0000001085,E3,18200.0
5,28,22,深位,B6T0000001085,E3,18200.0
5,28,23,浅位,B6T0000000635,E3,18600.0
5,28,23,深位,B6T0000000635,E3,18600.0
5,28,24,浅位,B6T0000000511,E3,19000.0
5,28,24,深位,B6T0000000511,E3,19000.0
5,28,25,浅位,B6T0000001290,E3,19400.0
5,28,25,深位,B6T0000001290,E3,19400.0
5,28,26,浅位,B6T0000000909,E3,19800.0
5,28,26,深位,B6T0000000909,E3,19800.0
5,28,27,浅位,B6T0000000660,E3,20200.0
5,28,27,深位,B6T0000000660,E3,20200.0
5,28,28,浅位,B6T0000000394,E3,20600.0
5,28,28,深位,B6T0000000394,E3,20600.0
5,28,29,浅位,B6T0000001262,E3,21000.0
5,28,29,深位,B6T0000001262,E3,21000.0
5,28,30,浅位,B6T0000000323,E3,21400.0
5,28,30,深位,B6T0000000323,E3,21400.0
5,28,31,浅位,B6T0000000929,E3,21800.0
5,28,31,深位,B6T0000000929,E3,21800.0
5,28,32,浅位,B6T0000000887,E3,22200.0
5,28,32,深位,B6T0000000887,E3,22200.0
5,28,33,浅位,B6T0000001096,E3,22600.0
5,28,33,深位,B6T0000001096,E3,22600.0
5,28,34,浅位,B6T0000001000,E3,23000.0
5,28,34,深位,B6T0000001000,E3,23000.0
5,28,35,浅位,B6T0000001105,E3,23400.0
5,28,35,深位,B6T0000001105,E3,23400.0
5,28,36,浅位,B6T0000000519,E3,23800.0
5,28,36,深位,B6T0000000519,E3,23800.0
5,28,37,浅位,B6T0000000718,E3,24200.0
5,28,37,深位,B6T0000000718,E3,24200.0
5,28,38,浅位,B6T0000001177,E3,24600.0
5,28,38,深位,B6T0000001177,E3,24600.0
5,28,39,浅位,B6T0000000422,E3,25000.0
5,28,39,深位,B6T0000000422,E3,25000.0
5,28,40,浅位,B6T0000000369,E3,25400.0
5,28,40,深位,B6T0000000369,E3,25400.0
5,28,41,浅位,B6T0000000818,E3,25800.0
5,28,41,深位,B6T0000000818,E3,25800.0
5,28,42,浅位,B6T0000000878,E3,26200.0
5,28,42,深位,B6T0000000878,E3,26200.0
5,28,43,浅位,B6T0000000470,E3,26600.0
5,28,43,深位,B6T0000000470,E3,26600.0
5,29,1,浅位,B6T0000000868,E3,10200.0
5,29,1,深位,B6T0000000868,E3,10200.0
5,29,2,浅位,B6T0000000376,E3,10600.0
5,29,2,深位,B6T0000000376,E3,10600.0
5,29,3,浅位,B6T0000000403,E3,11000.0
5,29,3,深位,B6T0000000403,E3,11000.0
5,29,4,浅位,B6T0000000731,E3,11400.0
5,29,4,深位,B6T0000000731,E3,11400.0
5,29,5,浅位,B6T0000000923,E3,11800.0
5,29,5,深位,B6T0000000923,E3,11800.0
5,29,6,浅位,B6T0000000421,E3,12200.0
5,29,6,深位,B6T0000000421,E3,12200.0
5,29,7,浅位,B6T0000000918,E3,12600.0
5,29,7,深位,B6T0000000918,E3,12600.0
5,29,8,浅位,B6T0000001198,E3,13000.0
5,29,8,深位,B6T0000001198,E3,13000.0
5,29,9,浅位,B6T0000000719,E3,13400.0
5,29,9,深位,B6T0000000719,E3,13400.0
5,29,10,浅位,B6T0000001299,E3,13800.0
5,29,10,深位,B6T0000001299,E3,13800.0
5,29,11,浅位,B6T0000001293,E3,14200.0
5,29,11,深位,B6T0000001293,E3,14200.0
5,29,12,浅位,B6T0000000894,E3,14600.0
5,29,12,深位,B6T0000000894,E3,14600.0
5,29,13,浅位,B6T0000000591,E3,15000.0
5,29,13,深位,B6T0000000591,E3,15000.0
5,29,14,浅位,B6T0000000912,E3,15400.0
5,29,14,深位,B6T0000000912,E3,15400.0
5,29,15,浅位,B6T0000000803,E3,15800.0
5,29,15,深位,B6T0000000803,E3,15800.0
5,29,16,浅位,B6T0000000484,E3,16200.0
5,29,16,深位,B6T0000000484,E3,16200.0
5,29,17,浅位,B6T0000000797,E3,16600.0
5,29,17,深位,B6T0000000797,E3,16600.0
5,29,18,浅位,B6T0000001179,E3,17000.0
5,29,18,深位,B6T0000001179,E3,17000.0
5,29,19,浅位,B6T0000001285,E3,17400.0
5,29,19,深位,B6T0000001285,E3,17400.0
5,29,20,浅位,B6T0000000578,E3,17800.0
5,29,21,浅位,B6T0000001085,E3,18200.0
5,29,21,深位,B6T0000001085,E3,18200.0
5,29,22,浅位,B6T0000001207,E3,18600.0
5,29,22,深位,B6T0000001207,E3,18600.0
5,29,23,浅位,B6T0000001064,E3,19000.0
5,29,23,深位,B6T0000001064,E3,19000.0
5,29,24,浅位,B6T0000001106,E3,19400.0
5,29,24,深位,B6T0000001106,E3,19400.0
5,29,25,浅位,B6T0000000521,E3,19800.0
5,29,25,深位,B6T0000000521,E3,19800.0
5,29,26,浅位,B6T0000000660,E3,20200.0
5,29,26,深位,B6T0000000660,E3,20200.0
5,29,27,浅位,B6T0000000394,E3,20600.0
5,29,27,深位,B6T0000000394,E3,20600.0
5,29,28,浅位,B6T0000000761,E3,21000.0
5,29,28,深位,B6T0000000761,E3,21000.0
5,29,29,浅位,B6T0000000379,E3,21400.0
5,29,29,深位,B6T0000000379,E3,21400.0
5,29,30,浅位,B6T0000000929,E3,21800.0
5,29,30,深位,B6T0000000929,E3,21800.0
5,29,31,浅位,B6T0000001276,E3,22200.0
5,29,31,深位,B6T0000001276,E3,22200.0
5,29,32,浅位,B6T0000001133,E3,22600.0
5,29,32,深位,B6T0000001133,E3,22600.0
5,29,33,浅位,B6T0000000493,E3,23000.0
5,29,33,深位,B6T0000000493,E3,23000.0
5,29,34,浅位,B6T0000001105,E3,23400.0
5,29,34,深位,B6T0000001105,E3,23400.0
5,29,35,浅位,B6T0000000519,E3,23800.0
5,29,35,深位,B6T0000000519,E3,23800.0
5,29,36,浅位,B6T0000000718,E3,24200.0
