入库批次,原材料编号,箱子类型,堆垛机编号,货架号,层(z),列(x),深浅位,到达时刻(s),开始时刻(s),完成时刻(s),流动时间(s),是否复合
IN0623,B6T0000001844,E1,2,4,7,20,浅位,344520.0,346527.0,346586.0,2066.0,是
IN0623,B6T0000001844,E1,2,4,7,20,深位,344520.0,346645.0,346704.0,2184.0,是
IN0623,B6T0000001844,E1,2,3,1,6,浅位,344520.0,346763.0,346782.0,2262.0,是
IN0623,B6T0000001844,E1,2,3,1,6,深位,344520.0,346801.0,346820.0,2300.0,是
IN0623,B6T0000001844,E1,2,4,1,6,浅位,344520.0,346839.0,346858.0,2338.0,是
IN0623,B6T0000001844,E1,2,4,1,6,深位,344520.0,346877.0,346896.0,2376.0,是
IN0623,B6T0000001844,E1,2,4,11,33,浅位,344520.0,347073.0,347171.0,2651.0,否
IN0623,B6T0000001844,E1,2,3,1,59,浅位,344520.0,347263.0,347388.0,2868.0,否
IN0623,B6T0000001844,E1,2,3,1,59,深位,344520.0,347507.0,347632.0,3112.0,是
IN0623,B6T0000001844,E1,2,3,1,19,浅位,344520.0,347757.0,347802.0,3282.0,是
IN0623,B6T0000001844,E1,2,3,16,4,浅位,344520.0,347937.0,347997.0,3477.0,是
IN0623,B6T0000001844,E1,2,3,1,18,浅位,344520.0,348113.0,348156.0,3636.0,是
IN0623,B6T0000001844,E1,2,3,1,6,浅位,344520.0,348199.0,348218.0,3698.0,是
IN0623,B6T0000001844,E1,2,3,1,6,深位,344520.0,348237.0,348256.0,3736.0,是
IN0623,B6T0000001844,E1,2,4,1,6,浅位,344520.0,348275.0,348294.0,3774.0,是
IN0085,B6T0000000229,E4,2,3,43,9,深位,343260.0,348313.0,348491.5,5231.5,是
IN0085,B6T0000000229,E4,2,4,43,9,浅位,343260.0,348670.0,348848.5,5588.5,是
IN0085,B6T0000000229,E4,2,3,45,5,浅位,343260.0,349027.0,349207.5,5947.5,是
IN0085,B6T0000000229,E4,2,3,45,5,深位,343260.0,349392.0,349572.5,6312.5,是
IN0085,B6T0000000229,E4,2,4,45,5,浅位,343260.0,349841.0,350021.5,6761.5,是
IN0082,B6T0000000223,E4,2,4,45,5,深位,344160.0,350290.0,350470.5,6310.5,是
IN0082,B6T0000000223,E4,2,3,46,5,浅位,344160.0,350739.0,350924.5,6764.5,是
IN0082,B6T0000000223,E4,2,3,46,5,深位,344160.0,351230.0,351415.5,7255.5,是
IN0063,B6T0000000173,E4,2,4,46,5,浅位,344220.0,351721.0,351906.5,7686.5,是
IN0063,B6T0000000173,E4,2,4,46,5,深位,344220.0,352212.0,352397.5,8177.5,是
IN0063,B6T0000000173,E4,2,3,49,1,浅位,344220.0,352583.0,352775.5,8555.5,是
IN0462,B6T0000001391,E1,2,3,1,6,浅位,358320.0,358320.0,358339.0,19.0,否
IN0462,B6T0000001391,E1,2,3,1,6,深位,358320.0,358352.0,358371.0,51.0,否
IN0463,B6T0000001393,E1,2,4,1,6,浅位,360300.0,360300.0,360319.0,19.0,否
IN0463,B6T0000001393,E1,2,4,1,6,深位,360300.0,360332.0,360351.0,51.0,否
IN0463,B6T0000001393,E1,2,3,9,27,浅位,360300.0,360364.0,360442.0,142.0,否
IN0463,B6T0000001393,E1,2,3,9,27,深位,360300.0,360514.0,360592.0,292.0,否
IN0301,B6T0000000905,E3,2,4,9,27,浅位,360600.0,360664.0,360742.0,142.0,否
IN0301,B6T0000000905,E3,2,4,18,15,深位,360600.0,360814.0,360904.0,304.0,否
IN0301,B6T0000000905,E3,2,3,18,26,深位,360600.0,360988.0,361100.0,500.0,否
IN0301,B6T0000000905,E3,2,4,39,5,浅位,360600.0,361206.0,361360.0,760.0,否
IN0301,B6T0000000905,E3,2,4,39,5,深位,360600.0,361508.0,361662.0,1062.0,否
IN0301,B6T0000000905,E3,2,4,14,61,浅位,360600.0,361810.0,361976.0,1376.0,否
IN0301,B6T0000000905,E3,2,4,14,61,深位,360600.0,362136.0,362302.0,1702.0,否
IN0301,B6T0000000905,E3,2,4,15,59,浅位,360600.0,362462.0,362628.0,2028.0,否
IN0301,B6T0000000905,E3,2,4,15,59,深位,360600.0,362788.0,362954.0,2354.0,否
IN0301,B6T0000000905,E3,2,4,16,57,浅位,360600.0,363114.0,363280.0,2680.0,否
IN0301,B6T0000000905,E3,2,4,16,57,深位,360600.0,363440.0,363606.0,3006.0,否
IN0301,B6T0000000905,E3,2,4,17,55,浅位,360600.0,363766.0,363932.0,3332.0,否
IN0301,B6T0000000905,E3,2,4,17,55,深位,360600.0,364092.0,364258.0,3658.0,否
IN0301,B6T0000000905,E3,2,4,22,45,深位,360600.0,364418.0,364584.0,3984.0,否
IN0301,B6T0000000905,E3,2,3,11,68,浅位,360600.0,364744.0,364912.0,4312.0,否
IN0301,B6T0000000905,E3,2,3,11,68,深位,360600.0,365074.0,365242.0,4642.0,否
IN0301,B6T0000000905,E3,2,3,12,66,浅位,360600.0,365404.0,365572.0,4972.0,否
IN0301,B6T0000000905,E3,2,3,12,66,深位,360600.0,365734.0,365902.0,5302.0,否
IN0212,B6T0000000616,E3,2,3,14,4,浅位,379440.0,379440.0,379492.0,52.0,否
IN0212,B6T0000000616,E3,2,3,14,4,深位,379440.0,379538.0,379590.0,150.0,否
IN0375,B6T0000001140,E3,2,4,14,4,浅位,382860.0,382860.0,382912.0,52.0,否
IN0375,B6T0000001140,E3,2,3,15,6,深位,382860.0,382958.0,383018.0,158.0,是
IN0375,B6T0000001140,E3,2,4,15,6,浅位,382860.0,383090.0,383150.0,290.0,是
IN0375,B6T0000001140,E3,2,4,15,6,深位,382860.0,383210.0,383270.0,410.0,是
IN0375,B6T0000001140,E3,2,3,13,64,浅位,382860.0,383350.0,383518.0,658.0,是
IN0586,B6T0000001742,E1,2,4,2,9,深位,383580.0,383686.0,383713.0,133.0,否
IN0586,B6T0000001742,E1,2,4,7,5,深位,383580.0,383734.0,383763.0,183.0,否
IN0586,B6T0000001742,E1,2,3,4,11,浅位,383580.0,383786.0,383821.0,241.0,否
IN0586,B6T0000001742,E1,2,3,4,11,深位,383580.0,383850.0,383885.0,305.0,否
IN0586,B6T0000001742,E1,2,3,7,35,浅位,383580.0,383914.0,384003.0,423.0,否
IN0586,B6T0000001742,E1,2,3,7,35,深位,383580.0,384086.0,384175.0,595.0,否
IN0586,B6T0000001742,E1,2,4,7,35,浅位,383580.0,384258.0,384347.0,767.0,否
IN0586,B6T0000001742,E1,2,4,1,59,浅位,383580.0,384430.0,384555.0,975.0,否
IN0375,B6T0000001140,E3,2,3,13,64,深位,382860.0,384674.0,384842.0,1982.0,否
IN0375,B6T0000001140,E3,2,3,14,62,浅位,382860.0,385004.0,385172.0,2312.0,否
IN0375,B6T0000001140,E3,2,3,14,62,深位,382860.0,385334.0,385502.0,2642.0,否
IN0375,B6T0000001140,E3,2,3,15,60,浅位,382860.0,385664.0,385832.0,2972.0,否
IN0375,B6T0000001140,E3,2,3,15,60,深位,382860.0,385994.0,386162.0,3302.0,否
IN0375,B6T0000001140,E3,2,3,16,58,浅位,382860.0,386324.0,386492.0,3632.0,是
IN0375,B6T0000001140,E3,2,3,16,58,深位,382860.0,386660.0,386828.0,3968.0,是
IN0594,B6T0000001767,E1,2,4,5,2,浅位,387000.0,387040.0,387059.0,59.0,是
IN0594,B6T0000001767,E1,2,4,5,2,深位,387000.0,387102.0,387121.0,121.0,否
IN0594,B6T0000001767,E1,2,4,2,8,浅位,387000.0,387134.0,387159.0,159.0,否
IN0516,B6T0000001546,E1,2,4,2,8,深位,388980.0,388980.0,389005.0,25.0,否
IN0516,B6T0000001546,E1,2,4,1,59,深位,388980.0,389024.0,389149.0,169.0,否
IN0516,B6T0000001546,E1,2,3,8,52,浅位,388980.0,389268.0,389393.0,413.0,否
IN0516,B6T0000001546,E1,2,3,8,52,深位,388980.0,389512.0,389637.0,657.0,否
IN0516,B6T0000001546,E1,2,3,1,60,浅位,388980.0,389756.0,389883.0,903.0,否
IN0516,B6T0000001546,E1,2,3,1,60,深位,388980.0,390004.0,390131.0,1151.0,否
IN0516,B6T0000001546,E1,2,3,2,59,浅位,388980.0,390252.0,390379.0,1399.0,否
IN0516,B6T0000001546,E1,2,3,2,59,深位,388980.0,390500.0,390627.0,1647.0,否
IN0382,B6T0000001165,E3,2,3,9,3,浅位,404580.0,404580.0,404610.0,30.0,否
IN0382,B6T0000001165,E3,2,3,9,3,深位,404580.0,404634.0,404664.0,84.0,否
IN0382,B6T0000001165,E3,2,3,10,1,浅位,404580.0,404688.0,404718.0,138.0,否
IN0382,B6T0000001165,E3,2,3,10,1,深位,404580.0,404742.0,404772.0,192.0,否
IN0382,B6T0000001165,E3,2,4,10,1,浅位,404580.0,404796.0,404826.0,246.0,否
IN0382,B6T0000001165,E3,2,4,10,1,深位,404580.0,404850.0,404880.0,300.0,否
IN0382,B6T0000001165,E3,2,3,17,56,浅位,404580.0,404904.0,405072.0,492.0,否
IN0382,B6T0000001165,E3,2,3,17,56,深位,404580.0,405234.0,405402.0,822.0,否
IN0509,B6T0000001530,E1,2,3,2,9,浅位,405480.0,405564.0,405591.0,111.0,否
IN0509,B6T0000001530,E1,2,3,2,9,深位,405480.0,405612.0,405639.0,159.0,否
IN0509,B6T0000001530,E1,2,4,2,9,浅位,405480.0,405660.0,405687.0,207.0,否
IN0382,B6T0000001165,E3,2,3,18,54,浅位,404580.0,405708.0,405876.0,1296.0,否
IN0382,B6T0000001165,E3,2,3,18,54,深位,404580.0,406038.0,406206.0,1626.0,否
IN0382,B6T0000001165,E3,2,4,11,68,浅位,404580.0,406368.0,406536.0,1956.0,否
IN0043,B6T0000000124,E4,2,3,44,2,深位,428040.0,428040.0,428209.5,169.5,否
IN0043,B6T0000000124,E4,2,4,44,2,浅位,428040.0,428373.0,428542.5,502.5,否
IN0043,B6T0000000124,E4,2,4,44,2,深位,428040.0,428706.0,428875.5,835.5,否
IN0056,B6T0000000149,E4,2,3,45,2,浅位,428040.0,429039.0,429213.5,1173.5,否
IN0056,B6T0000000149,E4,2,3,45,2,深位,428040.0,429382.0,429556.5,1516.5,否
IN0056,B6T0000000149,E4,2,4,43,8,深位,428040.0,429725.0,429901.5,1861.5,否
IN0051,B6T0000000142,E4,2,3,45,3,浅位,428100.0,430072.0,430248.5,2148.5,否
IN0051,B6T0000000142,E4,2,4,46,5,浅位,428100.0,430419.0,430604.5,2504.5,否
IN0051,B6T0000000142,E4,2,4,46,5,深位,428100.0,430784.0,430969.5,2869.5,否
IN0090,B6T0000000255,E4,2,3,46,9,浅位,428280.0,431149.0,431342.5,3062.5,否
IN0090,B6T0000000255,E4,2,3,46,9,深位,428280.0,431530.0,431723.5,3443.5,否
IN0090,B6T0000000255,E4,2,3,46,14,浅位,428280.0,431911.0,432114.5,3834.5,是
IN0090,B6T0000000255,E4,2,3,43,9,浅位,428280.0,432318.0,432496.5,4216.5,是
IN0040,B6T0000000118,E4,2,3,43,9,深位,428520.0,432675.0,432853.5,4333.5,是
IN0040,B6T0000000118,E4,2,4,43,9,浅位,428520.0,433032.0,433210.5,4690.5,是
IN0040,B6T0000000118,E4,2,3,43,24,浅位,428520.0,433389.0,433597.5,5077.5,是
IN0040,B6T0000000118,E4,2,4,46,45,深位,428520.0,433806.0,434071.5,5551.5,是
IN0040,B6T0000000118,E4,2,3,47,43,浅位,428520.0,434337.0,434603.5,6083.5,是
IN0040,B6T0000000118,E4,2,3,47,43,深位,428520.0,434870.0,435136.5,6616.5,是
IN0040,B6T0000000118,E4,2,4,47,43,浅位,428520.0,435403.0,435669.5,7149.5,是
IN0040,B6T0000000118,E4,2,4,47,43,深位,428520.0,435936.0,436202.5,7682.5,是
IN0040,B6T0000000118,E4,2,3,43,53,浅位,428520.0,436469.0,436735.5,8215.5,是
IN0040,B6T0000000118,E4,2,3,43,53,深位,428520.0,437002.0,437268.5,8748.5,是
IN0040,B6T0000000118,E4,2,3,45,48,浅位,428520.0,437535.0,437801.5,9281.5,是
IN0040,B6T0000000118,E4,2,3,45,48,深位,428520.0,438068.0,438334.5,9814.5,是
IN0040,B6T0000000118,E4,2,4,43,53,浅位,428520.0,438601.0,438867.5,10347.5,是
IN0040,B6T0000000118,E4,2,4,43,53,深位,428520.0,439134.0,439400.5,10880.5,是
IN0040,B6T0000000118,E4,2,4,45,48,浅位,428520.0,439667.0,439933.5,11413.5,是
IN0639,B6T0000001938,E1,2,3,8,3,浅位,439680.0,440200.0,440227.0,547.0,是
IN0639,B6T0000001938,E1,2,3,8,3,深位,439680.0,440336.0,440363.0,683.0,是
IN0639,B6T0000001938,E1,2,4,8,3,浅位,439680.0,440476.0,440503.0,823.0,是
IN0639,B6T0000001938,E1,2,4,8,3,深位,439680.0,440616.0,440643.0,963.0,是
IN0040,B6T0000000118,E4,2,4,45,48,深位,428520.0,440784.0,441050.5,12530.5,是
IN0040,B6T0000000118,E4,2,3,44,51,浅位,428520.0,441317.0,441584.5,13064.5,是
IN0040,B6T0000000118,E4,2,3,44,51,深位,428520.0,441852.0,442119.5,13599.5,是
IN0324,B6T0000000976,E3,2,4,9,11,浅位,442080.0,442387.0,442433.0,353.0,是
IN0324,B6T0000000976,E3,2,4,9,11,深位,442080.0,442752.0,442798.0,718.0,是
IN0324,B6T0000000976,E3,2,3,14,4,浅位,442080.0,443117.0,443169.0,1089.0,是
IN0324,B6T0000000976,E3,2,3,14,4,深位,442080.0,443454.0,443506.0,1426.0,是
IN0255,B6T0000000746,E3,2,4,17,1,深位,442320.0,443791.0,443849.0,1529.0,是
IN0255,B6T0000000746,E3,2,3,13,9,浅位,442320.0,444152.0,444210.0,1890.0,是
IN0255,B6T0000000746,E3,2,3,16,3,浅位,442320.0,444292.0,444350.0,2030.0,是
IN0040,B6T0000000118,E4,2,3,43,2,浅位,428520.0,444408.0,444572.5,16052.5,是
IN0224,B6T0000000646,E3,2,3,9,15,浅位,447660.0,447660.0,447714.0,54.0,否
IN0224,B6T0000000646,E3,2,3,9,15,深位,447660.0,447762.0,447816.0,156.0,否
IN0224,B6T0000000646,E3,2,4,9,15,浅位,447660.0,447864.0,447918.0,258.0,否
IN0224,B6T0000000646,E3,2,4,9,15,深位,447660.0,447966.0,448020.0,360.0,否
IN0224,B6T0000000646,E3,2,3,16,3,深位,447660.0,448068.0,448126.0,466.0,否
IN0224,B6T0000000646,E3,2,4,16,3,浅位,447660.0,448178.0,448236.0,576.0,否
IN0551,B6T0000001647,E1,2,4,4,5,浅位,453960.0,453960.0,453983.0,23.0,否
IN0551,B6T0000001647,E1,2,4,4,5,深位,453960.0,454000.0,454023.0,63.0,否
IN0551,B6T0000001647,E1,2,4,16,3,深位,453960.0,454040.0,454098.0,138.0,否
IN0551,B6T0000001647,E1,2,3,13,9,深位,453960.0,454150.0,454208.0,248.0,否
IN0551,B6T0000001647,E1,2,3,9,20,浅位,453960.0,454260.0,454324.0,364.0,否
IN0551,B6T0000001647,E1,2,3,9,20,深位,453960.0,454382.0,454446.0,486.0,否
IN0551,B6T0000001647,E1,2,4,9,20,浅位,453960.0,454504.0,454568.0,608.0,否
IN0551,B6T0000001647,E1,2,4,9,20,深位,453960.0,454626.0,454690.0,730.0,是
IN0551,B6T0000001647,E1,2,4,2,7,浅位,453960.0,454754.0,454777.0,817.0,是
IN0551,B6T0000001647,E1,2,4,2,7,深位,453960.0,454800.0,454823.0,863.0,否
IN0484,B6T0000001466,E1,3,6,1,1,深位,0.0,0.0,9.0,9.0,否
IN0484,B6T0000001466,E1,3,5,5,1,深位,0.0,12.0,29.0,29.0,否
IN0484,B6T0000001466,E1,3,6,1,6,深位,0.0,40.0,59.0,59.0,否
IN0484,B6T0000001466,E1,3,6,4,4,深位,0.0,72.0,93.0,93.0,否
IN0484,B6T0000001466,E1,3,5,1,9,深位,0.0,108.0,133.0,133.0,否
IN0484,B6T0000001466,E1,3,6,3,7,深位,0.0,152.0,177.0,177.0,否
IN0484,B6T0000001466,E1,3,6,4,7,深位,0.0,196.0,223.0,223.0,否
IN0484,B6T0000001466,E1,3,5,2,10,深位,0.0,244.0,273.0,273.0,否
IN0484,B6T0000001466,E1,3,5,5,9,深位,0.0,296.0,329.0,329.0,否
IN0484,B6T0000001466,E1,3,6,8,7,深位,0.0,356.0,391.0,391.0,否
IN0484,B6T0000001466,E1,3,6,3,14,深位,0.0,420.0,459.0,459.0,否
IN0484,B6T0000001466,E1,3,6,3,15,深位,0.0,492.0,533.0,533.0,是
IN0484,B6T0000001466,E1,3,6,7,11,深位,0.0,912.0000000000001,953.0000000000001,953.0000000000001,是
IN0484,B6T0000001466,E1,3,6,2,17,深位,0.0,1332.0000000000002,1375.0000000000002,1375.0000000000002,否
IN0484,B6T0000001466,E1,3,5,7,13,深位,0.0,1412.0000000000002,1457.0000000000002,1457.0000000000002,否
IN0484,B6T0000001466,E1,3,5,2,21,深位,0.0,1496.0000000000002,1547.0000000000002,1547.0000000000002,否
IN0484,B6T0000001466,E1,3,5,3,22,深位,0.0,1592.0000000000002,1647.0000000000002,1647.0000000000002,否
IN0484,B6T0000001466,E1,3,6,10,14,深位,0.0,1696.0000000000002,1752.0000000000002,1752.0000000000002,否
IN0089,B6T0000000247,E4,3,6,44,3,深位,12540.0,12540.0,12711.5,171.5,否
IN0089,B6T0000000247,E4,3,5,45,6,深位,12540.0,12877.0,13059.5,519.5,否
IN0089,B6T0000000247,E4,3,6,46,5,深位,12540.0,13236.0,13421.5,881.5,否
IN0089,B6T0000000247,E4,3,6,47,7,深位,12540.0,13601.0,13795.5,1255.5,否
IN0089,B6T0000000247,E4,3,5,43,18,深位,12540.0,13984.0,14180.5,1640.5,否
IN0089,B6T0000000247,E4,3,5,47,9,深位,12540.0,14371.0,14569.5,2029.5,否
IN0089,B6T0000000247,E4,3,6,48,7,深位,12540.0,14762.0,14961.5,2421.5,否
IN0089,B6T0000000247,E4,3,6,47,21,深位,12540.0,15155.0,15377.5,2837.5,否
IN0089,B6T0000000247,E4,3,6,44,35,深位,12540.0,15594.0,15829.5,3289.5,否
IN0089,B6T0000000247,E4,3,5,45,33,深位,12540.0,16059.0,16295.5,3755.5,否
IN0089,B6T0000000247,E4,3,6,49,24,深位,12540.0,16526.0,16764.5,4224.5,否
IN0089,B6T0000000247,E4,3,6,45,36,深位,12540.0,16997.0,17239.5,4699.5,否
IN0396,B6T0000001204,E3,3,5,19,9,深位,17460.0,17476.0,17558.0,98.0,否
IN0396,B6T0000001204,E3,3,5,13,23,浅位,17460.0,17634.0,17720.0,260.0,否
IN0396,B6T0000001204,E3,3,5,13,23,深位,17460.0,17800.0,17886.0,426.0,否
IN0396,B6T0000001204,E3,3,6,13,23,浅位,17460.0,17966.0,18052.0,592.0,否
IN0089,B6T0000000247,E4,3,5,46,36,深位,12540.0,18132.0,18379.5,5839.5,是
IN0089,B6T0000000247,E4,3,6,50,30,深位,12540.0,18627.0,18882.5,6342.5,是
IN0089,B6T0000000247,E4,3,5,43,49,浅位,12540.0,19158.0,19416.5,6876.5,否
IN0089,B6T0000000247,E4,3,5,43,49,深位,12540.0,19669.0,19927.5,7387.5,是
IN0089,B6T0000000247,E4,3,6,43,49,浅位,12540.0,20186.0,20444.5,7904.5,是
IN0089,B6T0000000247,E4,3,6,43,49,深位,12540.0,20703.0,20961.5,8421.5,否
IN0089,B6T0000000247,E4,3,5,44,47,浅位,12540.0,21214.0,21473.5,8933.5,是
IN0089,B6T0000000247,E4,3,5,44,47,深位,12540.0,21733.0,21992.5,9452.5,是
IN0089,B6T0000000247,E4,3,6,44,47,浅位,12540.0,22252.0,22511.5,9971.5,是
IN0089,B6T0000000247,E4,3,6,44,47,深位,12540.0,22771.0,23030.5,10490.5,是
IN0089,B6T0000000247,E4,3,5,43,50,浅位,12540.0,23290.0,23550.5,11010.5,是
IN0089,B6T0000000247,E4,3,5,43,10,浅位,12540.0,23811.0,23991.5,11451.5,是
IN0089,B6T0000000247,E4,3,5,43,10,深位,12540.0,24172.0,24352.5,11812.5,是
IN0089,B6T0000000247,E4,3,6,43,10,浅位,12540.0,24533.0,24713.5,12173.5,是
IN0089,B6T0000000247,E4,3,6,43,10,深位,12540.0,24894.0,25074.5,12534.5,否
IN0089,B6T0000000247,E4,3,5,43,50,深位,12540.0,25249.0,25509.5,12969.5,是
IN0089,B6T0000000247,E4,3,5,45,3,浅位,12540.0,25790.0,25966.5,13426.5,是
IN0089,B6T0000000247,E4,3,5,45,3,深位,12540.0,26143.0,26319.5,13779.5,是
IN0089,B6T0000000247,E4,3,6,45,3,浅位,12540.0,26496.0,26672.5,14132.5,是
IN0089,B6T0000000247,E4,3,6,45,3,深位,12540.0,26849.0,27025.5,14485.5,是
IN0089,B6T0000000247,E4,3,6,43,50,浅位,12540.0,27234.0,27494.5,14954.5,是
IN0089,B6T0000000247,E4,3,6,43,50,深位,12540.0,27755.0,28015.5,15475.5,是
IN0089,B6T0000000247,E4,3,5,44,48,浅位,12540.0,28276.0,28537.5,15997.5,是
IN0089,B6T0000000247,E4,3,5,44,48,深位,12540.0,28799.0,29060.5,16520.5,是
IN0089,B6T0000000247,E4,3,6,44,48,浅位,12540.0,29322.0,29583.5,17043.5,否
IN0089,B6T0000000247,E4,3,6,44,48,深位,12540.0,29839.0,30100.5,17560.5,否
IN0089,B6T0000000247,E4,3,5,43,51,浅位,12540.0,30356.0,30618.5,18078.5,否
IN0243,B6T0000000714,E3,3,6,13,23,深位,30780.0,30875.0,30961.0,181.0,是
IN0243,B6T0000000714,E3,3,5,18,15,浅位,30780.0,31047.0,31137.0,357.0,是
IN0089,B6T0000000247,E4,3,5,43,51,深位,12540.0,31227.0,31489.5,18949.5,是
IN0089,B6T0000000247,E4,3,5,45,46,浅位,12540.0,31752.0,32014.5,19474.5,是
IN0480,B6T0000001445,E1,3,5,7,5,浅位,35640.0,35640.0,35669.0,29.0,否
IN0480,B6T0000001445,E1,3,5,7,5,深位,35640.0,35692.0,35721.0,81.0,否
IN0564,B6T0000001672,E1,3,6,7,5,浅位,39840.0,39840.0,39869.0,29.0,否
IN0564,B6T0000001672,E1,3,6,7,5,深位,39840.0,39892.0,39921.0,81.0,否
IN0564,B6T0000001672,E1,3,6,6,7,浅位,39840.0,39944.0,39975.0,135.0,否
IN0564,B6T0000001672,E1,3,6,6,7,深位,39840.0,40000.0,40031.0,191.0,否
IN0564,B6T0000001672,E1,3,5,4,11,浅位,39840.0,40056.0,40091.0,251.0,否
IN0564,B6T0000001672,E1,3,5,4,11,深位,39840.0,40120.0,40155.0,315.0,否
IN0564,B6T0000001672,E1,3,6,4,11,浅位,39840.0,40184.0,40219.0,379.0,否
IN0564,B6T0000001672,E1,3,5,6,14,浅位,39840.0,40248.0,40293.0,453.0,否
IN0564,B6T0000001672,E1,3,5,6,14,深位,39840.0,40332.0,40377.0,537.0,否
IN0564,B6T0000001672,E1,3,6,7,13,浅位,39840.0,40416.0,40461.0,621.0,否
IN0564,B6T0000001672,E1,3,6,7,13,深位,39840.0,40500.0,40545.0,705.0,否
IN0564,B6T0000001672,E1,3,5,8,18,深位,39840.0,40584.0,40641.0,801.0,否
IN0570,B6T0000001694,E1,3,5,8,19,深位,39840.0,40692.0,40751.0,911.0,否
IN0570,B6T0000001694,E1,3,5,1,26,浅位,39840.0,40804.0,40863.0,1023.0,否
IN0570,B6T0000001694,E1,3,5,1,26,深位,39840.0,40916.0,40975.0,1135.0,否
IN0162,B6T0000000471,E3,3,5,13,20,浅位,48240.0,48240.0,48320.0,80.0,否
IN0162,B6T0000000471,E3,3,5,13,20,深位,48240.0,48394.0,48474.0,234.0,否
IN0162,B6T0000000471,E3,3,5,18,15,深位,48240.0,48548.0,48638.0,398.0,否
IN0162,B6T0000000471,E3,3,6,18,15,浅位,48240.0,48722.0,48812.0,572.0,否
IN0162,B6T0000000471,E3,3,6,18,15,深位,48240.0,48896.0,48986.0,746.0,否
IN0162,B6T0000000471,E3,3,5,11,35,浅位,48240.0,49070.0,49172.0,932.0,否
IN0162,B6T0000000471,E3,3,5,11,35,深位,48240.0,49268.0,49370.0,1130.0,否
IN0162,B6T0000000471,E3,3,5,17,23,浅位,48240.0,49466.0,49568.0,1328.0,否
IN0162,B6T0000000471,E3,3,5,17,23,深位,48240.0,49664.0,49766.0,1526.0,否
IN0162,B6T0000000471,E3,3,6,17,23,浅位,48240.0,49862.0,49964.0,1724.0,否
IN0162,B6T0000000471,E3,3,5,13,32,深位,48240.0,50060.0,50164.0,1924.0,否
IN0162,B6T0000000471,E3,3,5,25,17,深位,48240.0,50262.0,50384.0,2144.0,否
IN0162,B6T0000000471,E3,3,5,30,14,深位,48240.0,50500.0,50636.0,2396.0,否
IN0162,B6T0000000471,E3,3,6,34,6,深位,48240.0,50766.0,50902.0,2662.0,否
IN0162,B6T0000000471,E3,3,6,19,37,深位,48240.0,51032.0,51170.0,2930.0,否
IN0162,B6T0000000471,E3,3,6,25,26,深位,48240.0,51302.0,51442.0,3202.0,否
IN0162,B6T0000000471,E3,3,5,25,27,深位,48240.0,51576.0,51718.0,3478.0,否
IN0162,B6T0000000471,E3,3,5,23,32,深位,48240.0,51854.0,51998.0,3758.0,否
IN0162,B6T0000000471,E3,3,5,29,20,深位,48240.0,52136.0,52280.0,4040.0,否
IN0162,B6T0000000471,E3,3,5,9,64,浅位,48240.0,52418.0,52570.0,4330.0,否
IN0162,B6T0000000471,E3,3,5,9,64,深位,48240.0,52716.0,52868.0,4628.0,否
IN0162,B6T0000000471,E3,3,6,9,64,浅位,48240.0,53014.0,53166.0,4926.0,否
IN0162,B6T0000000471,E3,3,6,9,64,深位,48240.0,53312.0,53464.0,5224.0,否
IN0162,B6T0000000471,E3,3,5,9,65,浅位,48240.0,53610.0,53764.0,5524.0,否
IN0162,B6T0000000471,E3,3,5,9,65,深位,48240.0,53912.0,54066.0,5826.0,否
IN0162,B6T0000000471,E3,3,5,10,63,浅位,48240.0,54214.0,54368.0,6128.0,是
IN0162,B6T0000000471,E3,3,5,14,43,浅位,48240.0,54554.0,54684.0,6444.0,是
IN0162,B6T0000000471,E3,3,5,10,63,深位,48240.0,54814.0,54968.0,6728.0,是
IN0162,B6T0000000471,E3,3,5,11,61,浅位,48240.0,55122.0,55276.0,7036.0,是
IN0598,B6T0000001776,E1,3,5,8,1,浅位,55260.0,55430.0,55453.0,193.0,是
IN0598,B6T0000001776,E1,3,5,8,1,深位,55260.0,55476.0,55499.0,239.0,是
IN0598,B6T0000001776,E1,3,6,8,1,浅位,55260.0,55550.0,55573.0,313.0,是
IN0598,B6T0000001776,E1,3,6,8,1,深位,55260.0,55624.0,55647.0,387.0,是
IN0598,B6T0000001776,E1,3,5,2,8,浅位,55260.0,55698.0,55723.0,463.0,是
IN0598,B6T0000001776,E1,3,5,2,8,深位,55260.0,55748.0,55773.0,513.0,是
IN0598,B6T0000001776,E1,3,6,2,8,浅位,55260.0,55826.0,55851.0,591.0,是
IN0598,B6T0000001776,E1,3,6,2,8,深位,55260.0,55904.0,55929.0,669.0,是
IN0162,B6T0000000471,E3,3,5,11,61,深位,48240.0,55982.0,56136.0,7896.0,是
IN0162,B6T0000000471,E3,3,6,9,65,浅位,48240.0,56290.0,56444.0,8204.0,是
IN0162,B6T0000000471,E3,3,6,9,65,深位,48240.0,56598.0,56752.0,8512.0,是
IN0162,B6T0000000471,E3,3,6,10,63,浅位,48240.0,56906.0,57060.0,8820.0,是
IN0162,B6T0000000471,E3,3,6,10,63,深位,48240.0,57214.0,57368.0,9128.0,是
IN0535,B6T0000001587,E1,3,5,5,2,浅位,57420.0,57522.0,57541.0,121.0,是
IN0535,B6T0000001587,E1,3,5,5,2,深位,57420.0,57610.0,57629.0,209.0,是
IN0535,B6T0000001587,E1,3,6,5,2,浅位,57420.0,57698.0,57717.0,297.0,是
